gene	canonical_gene	panel	candidate_role	support_tier	selected_gene_reason	is_original_candidate_gene	is_marker_panel_gene	dentate_candidate_units	dentate_background_units	dentate_candidate_median_rank	dentate_background_median_rank	dentate_rank_delta_vs_background	dentate_rank_p_greater	cerebellar_candidate_units	cerebellar_background_units	cerebellar_candidate_median_rank	cerebellar_background_median_rank	cerebellar_rank_delta_vs_background	cerebellar_rank_p_greater	dentate_candidate_median_detection	cerebellar_candidate_median_detection	n_dentate_datasets_detected_5pct	n_cerebellar_datasets_detected_5pct	dentate_rank_p_adj_bh	cerebellar_rank_p_adj_bh	shared_positive_rank_delta	shared_strict_bh_0_10	shared_strict_bh_0_20	combined_rank_delta	minimum_branch_detection
PPP2CB	PPP2CB	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.1239080044577881e-22	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.5263157894736842	0.21511975013040224	7	3	9.048148209095598e-22	0.10540030481821885	True	False	True	0.8333333333333333	0.21511975013040224
KAT6A	KAT6A	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	1.0	0.5	0.5	1.3798626587846374e-21	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.5955634296519737	0.21423346434855878	6	3	8.650063892785776e-21	0.10540030481821885	True	False	True	0.8333333333333333	0.21423346434855878
REV1	REV1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	5.611180888788661e-21	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.6220633299284984	0.21289905851201943	7	3	2.918621426326764e-20	0.10540030481821885	True	False	True	0.8333333333333333	0.21289905851201943
ZMAT4	ZMAT4	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.2117564234326825e-27	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.7643979057591623	0.21244439600409892	7	3	4.106718253789826e-26	0.10540030481821885	True	False	True	0.8333333333333333	0.21244439600409892
RUFY2	RUFY2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	5.520962881367227e-15	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.6078431372549019	0.21135865287649402	7	3	1.0720652184141016e-14	0.10540030481821885	True	False	True	0.8333333333333333	0.21135865287649402
CDK17	CDK17	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.0808023355515028e-19	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.7444987775061125	0.20901747544119048	7	3	4.365475355328137e-19	0.10540030481821885	True	False	True	0.8333333333333333	0.20901747544119048
ARFGEF1	ARFGEF1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.4609010821207194e-21	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.69559902200489	0.2072911090239021	7	3	1.4544126558909648e-20	0.10540030481821885	True	False	True	0.8333333333333333	0.2072911090239021
PRKAG2	PRKAG2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.4380117306227187e-10	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.6840490797546013	0.20627965153859784	7	3	1.914700702099863e-10	0.10540030481821885	True	False	True	0.8333333333333333	0.20627965153859784
CCDC6	CCDC6	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	8.574830319650641e-18	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.686641697877653	0.20154942127545628	7	3	2.3936688498484222e-17	0.10540030481821885	True	False	True	0.8333333333333333	0.20154942127545628
DYM	DYM	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.8610555808965913e-19	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.771204754186926	0.20124105233801245	7	3	7.393094423012283e-19	0.10540030481821885	True	False	True	0.8333333333333333	0.20124105233801245
LRP12	LRP12	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.554289580921912e-13	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.5261561789234268	0.19761310197369475	7	3	5.660245301776525e-13	0.10540030481821885	True	False	True	0.8333333333333333	0.19761310197369475
BRAF	BRAF	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.0808023355515028e-19	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.7864923747276689	0.19523329882581164	7	3	4.365475355328137e-19	0.10540030481821885	True	False	True	0.8333333333333333	0.19523329882581164
XRN1	XRN1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.4609010821207194e-21	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.7039660056657224	0.19367714580935802	7	3	1.4544126558909648e-20	0.10540030481821885	True	False	True	0.8333333333333333	0.19367714580935802
DMXL2	DMXL2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	7.892108440208418e-14	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.7366343738787227	0.19273870315934344	7	3	1.3342153707569805e-13	0.10540030481821885	True	False	True	0.8333333333333333	0.19273870315934344
DIS3L2	DIS3L2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	8.602546195760936e-16	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.623229461756374	0.18902179708695432	7	3	1.8239416127669082e-15	0.10540030481821885	True	False	True	0.8333333333333333	0.18902179708695432
TLK1	TLK1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.27963668505179e-14	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.608286252354049	0.18790998430319095	7	3	5.778661226545355e-14	0.10540030481821885	True	False	True	0.8333333333333333	0.18790998430319095
ATE1	ATE1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.6760907052793502e-16	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.6503322259136213	0.18745478752675349	7	3	3.8923348391337376e-16	0.10540030481821885	True	False	True	0.8333333333333333	0.18745478752675349
CDK13	CDK13	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.3797433769793204e-19	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.7758620689655172	0.1831360279700254	7	3	8.93021346828399e-19	0.10540030481821885	True	False	True	0.8333333333333333	0.1831360279700254
CIT	CIT	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.4765199950829823e-18	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.6194379391100703	0.18208356755151706	4	2	7.706702825444747e-18	0.10540030481821885	True	False	True	0.8333333333333333	0.18208356755151706
MAP2K4	MAP2K4	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	5.49494609800643e-13	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.7872264083243631	0.18168255046967546	7	3	8.661728260592985e-13	0.10540030481821885	True	False	True	0.8333333333333333	0.18168255046967546
RPRD2	RPRD2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	8.574830319650641e-18	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.674435618729097	0.1803933605382862	7	3	2.3936688498484222e-17	0.10540030481821885	True	False	True	0.8333333333333333	0.1803933605382862
PGAP1	PGAP1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.503629184537929e-09	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.6336032388663968	0.1790030011163736	7	3	4.305593031876922e-09	0.10540030481821885	True	False	True	0.8333333333333333	0.1790030011163736
FOXJ3	FOXJ3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.03276429201347e-18	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.6827195467422096	0.17308723856905794	7	3	1.2250792366074533e-17	0.10540030481821885	True	False	True	0.8333333333333333	0.17308723856905794
GABRG2	GABRG2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.2786095703346011e-16	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.7319932998324958	0.171393156893003	7	3	3.0243229640738825e-16	0.10540030481821885	True	False	True	0.8333333333333333	0.171393156893003
USP15	USP15	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.6760907052793502e-16	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.6405867970660146	0.17000448113156927	6	3	3.8923348391337376e-16	0.10540030481821885	True	False	True	0.8333333333333333	0.17000448113156927
DYNC2H1	DYNC2H1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.2263447595369146e-24	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.676343421865349	0.16646337749596896	7	3	6.9613101976472e-23	0.10540030481821885	True	False	True	0.8333333333333333	0.16646337749596896
RPRD1A	RPRD1A	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.773464422855039e-16	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.6118421052631579	0.16428151425147014	7	3	1.4460279855484823e-15	0.10540030481821885	True	False	True	0.8333333333333333	0.16428151425147014
NNAT	NNAT	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	7.182293533254967e-09	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.16134453781512606	0.9147282548814449	7	3	8.649858230777358e-09	0.10540030481821885	True	False	True	0.8333333333333333	0.16134453781512606
SMYD3	SMYD3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.511629180125541e-13	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.871525633106856	0.15962189628365026	7	3	2.468918442539381e-13	0.10540030481821885	True	False	True	0.8333333333333333	0.15962189628365026
ODF2L	ODF2L	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.832665015643997e-15	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.5855181023720349	0.15630885748285162	6	3	1.2887000364288546e-14	0.10540030481821885	True	False	True	0.8333333333333333	0.15630885748285162
ROCK2	ROCK2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.773464422855039e-16	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.7867892976588629	0.15367646194565635	7	3	1.4460279855484823e-15	0.10540030481821885	True	False	True	0.8333333333333333	0.15367646194565635
TRAK2	TRAK2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.2786095703346011e-16	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.5859030837004405	0.1516667773123231	7	3	3.0243229640738825e-16	0.10540030481821885	True	False	True	0.8333333333333333	0.1516667773123231
UVRAG	UVRAG	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	7.926145192464667e-11	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.7081122062168309	0.14919742183384463	7	3	1.0671513918346283e-10	0.10540030481821885	True	False	True	0.8333333333333333	0.14919742183384463
CDK8	CDK8	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.550672817150389e-11	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.565739966555184	0.1484187254703967	7	3	6.184467005262653e-11	0.10540030481821885	True	False	True	0.8333333333333333	0.1484187254703967
CEP350	CEP350	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	8.10498772120674e-22	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.6505747126436782	0.14575355677362206	6	3	5.1857576304712154e-21	0.10540030481821885	True	False	True	0.8333333333333333	0.14575355677362206
TASP1	TASP1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.1608092249889012e-11	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.492200107584723	0.13705510124922665	7	2	1.6370580032515778e-11	0.10540030481821885	True	False	True	0.8333333333333333	0.13705510124922665
SOS1	SOS1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.4578769016883846e-18	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.7781512605042017	0.1365536902460734	7	3	4.6570471277792435e-18	0.10540030481821885	True	False	True	0.8333333333333333	0.1365536902460734
ZHX3	ZHX3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	5.611180888788661e-21	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.6351730589335828	0.13371405307850864	7	2	2.918621426326764e-20	0.10540030481821885	True	False	True	0.8333333333333333	0.13371405307850864
RLF	RLF	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.6827729141149463e-14	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.5678011885467315	0.13215398900902806	7	3	3.064596516133768e-14	0.10540030481821885	True	False	True	0.8333333333333333	0.13215398900902806
MON2	MON2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.234777731372056e-13	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.7861189801699717	0.13182648240814054	7	2	2.061765126517313e-13	0.10540030481821885	True	False	True	0.8333333333333333	0.13182648240814054
ATG7	ATG7	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.9915515691760797e-19	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.7027417027417028	0.13061993731253124	7	2	1.0923695881385383e-18	0.10540030481821885	True	False	True	0.8333333333333333	0.13061993731253124
EP300	EP300	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.625527884871116e-16	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.5393778954334878	0.13039758125957007	7	3	5.822873192520911e-16	0.10540030481821885	True	False	True	0.8333333333333333	0.13039758125957007
DOCK3	DOCK3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.3174243594451417e-17	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.9201637666325486	0.12538641608897058	7	2	6.182648752320433e-17	0.10540030481821885	True	False	True	0.8333333333333333	0.12538641608897058
UBR1	UBR1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	8.574830319650641e-18	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.6448275862068965	0.1217627676036786	7	3	2.3936688498484222e-17	0.10540030481821885	True	False	True	0.8333333333333333	0.1217627676036786
BRINP1	BRINP1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	1.0	0.5	0.5	1.776766062338063e-19	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.7838448915658157	0.11836851163534805	6	3	7.123485377469978e-19	0.10540030481821885	True	False	True	0.8333333333333333	0.11836851163534805
TTC37	TTC37	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.625527884871116e-16	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.6949891067538126	0.11589784522419916	6	2	5.822873192520911e-16	0.10540030481821885	True	False	True	0.8333333333333333	0.11589784522419916
PIK3C3	PIK3C3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.0406976109056193e-14	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.5957446808510638	0.11437164662498586	5	3	3.6947187963725277e-14	0.10540030481821885	True	False	True	0.8333333333333333	0.11437164662498586
