dataset	core_branch	sample	source_layer	expression_scope	broad_class	n_cells	gene	canonical_gene	source_gene_symbol	detection_fraction	mean_expression	mean_log1p_expression	source_path	eligible_class	mean_log1p_rank_within_sample_gene	stage_label	stage_order	mechanism_class	secretome_class	medium_compatibility	expected_effect	rationale	pathway_roles
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	36332	BMP6	BMP6	BMP6	0.0016239128041396	0.0016239128041396	0.0011256105816645	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	1.0	aggregate	100.0	BMP/GDF superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	BMP differentiation/neurogenic brake candidate	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	596	BMP6	BMP6	Bmp6	0.1006711409395973	0.197986577181208	0.0995389806752736	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.6666666666666666	adult_or_ctrl	200.0	BMP/GDF superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	BMP differentiation/neurogenic brake candidate	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	1829	BMP6	BMP6	Bmp6	0.2471295790049207	0.6845270639693821	0.2897957245551021	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	1.0	adult_or_ctrl	200.0	BMP/GDF superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	BMP differentiation/neurogenic brake candidate	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	2432	BMP6	BMP6	Bmp6	0.0810032894736842	0.1883223684210526	0.0848161821700412	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.3333333333333333	adult_or_ctrl	200.0	BMP/GDF superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	BMP differentiation/neurogenic brake candidate	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	1494	BMP6	BMP6	Bmp6	0.0823293172690763	0.1365461847389558	0.075144856107643	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	0.3333333333333333	perturbed_cKO	201.0	BMP/GDF superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	BMP differentiation/neurogenic brake candidate	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2329	BMP6	BMP6	Bmp6	0.2481751824817518	0.6320309145556032	0.2798458831869448	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	1.0	perturbed_cKO	201.0	BMP/GDF superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	BMP differentiation/neurogenic brake candidate	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	3123	BMP6	BMP6	Bmp6	0.0842138968940121	0.1732308677553634	0.0827005303269096	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	0.6666666666666666	perturbed_cKO	201.0	BMP/GDF superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	BMP differentiation/neurogenic brake candidate	
GSE122357	cerebellum	GSM3464549_P0	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	353	BMP7	BMP7	Bmp7	0.0424929178470254	0.0566572237960339	0.0343468233894891	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464549_P0.csv.gz	True	0.3333333333333333	P0	0.0	BMP/GDF superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	BMP differentiation/neurogenic brake candidate	bmp_smad:ligand
GSE122357	cerebellum	GSM3464549_P0	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2678	BMP7	BMP7	Bmp7	0.0739357729648991	0.1086631814787154	0.0638498329402133	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464549_P0.csv.gz	True	1.0	P0	0.0	BMP/GDF superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	BMP differentiation/neurogenic brake candidate	bmp_smad:ligand
GSE122357	cerebellum	GSM3464549_P0	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	4437	BMP7	BMP7	Bmp7	0.0723461798512508	0.0962361956276763	0.0586837269457657	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464549_P0.csv.gz	True	0.6666666666666666	P0	0.0	BMP/GDF superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	BMP differentiation/neurogenic brake candidate	bmp_smad:ligand
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	319	BMP7	BMP7	Bmp7	0.0376175548589341	0.0595611285266457	0.0333315792467459	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	0.6666666666666666	P8a	8.1	BMP/GDF superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	BMP differentiation/neurogenic brake candidate	bmp_smad:ligand
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2082	BMP7	BMP7	Bmp7	0.0144092219020172	0.0206532180595581	0.0121180050749236	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	0.3333333333333333	P8a	8.1	BMP/GDF superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	BMP differentiation/neurogenic brake candidate	bmp_smad:ligand
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	3687	BMP7	BMP7	Bmp7	0.0374288039056143	0.0895036615134255	0.0389990305290485	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	1.0	P8a	8.1	BMP/GDF superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	BMP differentiation/neurogenic brake candidate	bmp_smad:ligand
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	499	BMP7	BMP7	Bmp7	0.0260521042084168	0.034068136272545	0.0213081638871982	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	0.6666666666666666	P8b	8.2	BMP/GDF superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	BMP differentiation/neurogenic brake candidate	bmp_smad:ligand
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2697	BMP7	BMP7	Bmp7	0.0207638116425658	0.0259547645532072	0.016209933649546	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	0.3333333333333333	P8b	8.2	BMP/GDF superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	BMP differentiation/neurogenic brake candidate	bmp_smad:ligand
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	4972	BMP7	BMP7	Bmp7	0.0440466613032984	0.0876910699919549	0.0425616175826272	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	1.0	P8b	8.2	BMP/GDF superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	BMP differentiation/neurogenic brake candidate	bmp_smad:ligand
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	12154	BMP7	BMP7	BMP7	0.046239921013658	0.0537271680105315	0.0349996703136107	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	1.0	aggregate	100.0	BMP/GDF superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	BMP differentiation/neurogenic brake candidate	bmp_smad:ligand
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	25064	BMP7	BMP7	BMP7	0.0171560804340887	0.0201085221832109	0.0130298344514749	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	0.3333333333333333	aggregate	100.0	BMP/GDF superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	BMP differentiation/neurogenic brake candidate	bmp_smad:ligand
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	36332	BMP7	BMP7	BMP7	0.0415336342618077	0.0479742375867004	0.03130460235386	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	0.6666666666666666	aggregate	100.0	BMP/GDF superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	BMP differentiation/neurogenic brake candidate	bmp_smad:ligand
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	596	BMP7	BMP7	Bmp7	0.0100671140939597	0.0100671140939597	0.0069779917506034	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.3333333333333333	adult_or_ctrl	200.0	BMP/GDF superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	BMP differentiation/neurogenic brake candidate	bmp_smad:ligand
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	1829	BMP7	BMP7	Bmp7	0.0136686714051394	0.0147621651175505	0.0099177745927911	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	1.0	adult_or_ctrl	200.0	BMP/GDF superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	BMP differentiation/neurogenic brake candidate	bmp_smad:ligand
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	2432	BMP7	BMP7	Bmp7	0.0127467105263157	0.015625	0.0098789941454215	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.6666666666666666	adult_or_ctrl	200.0	BMP/GDF superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	BMP differentiation/neurogenic brake candidate	bmp_smad:ligand
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	1494	BMP7	BMP7	Bmp7	0.0107095046854083	0.0113788487282463	0.0076946586325751	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	0.6666666666666666	perturbed_cKO	201.0	BMP/GDF superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	BMP differentiation/neurogenic brake candidate	bmp_smad:ligand
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2329	BMP7	BMP7	Bmp7	0.004293688278231	0.0047230571060541	0.0031502520024506	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	0.3333333333333333	perturbed_cKO	201.0	BMP/GDF superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	BMP differentiation/neurogenic brake candidate	bmp_smad:ligand
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	3123	BMP7	BMP7	Bmp7	0.0169708613512648	0.0217739353186039	0.013539259214709	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	1.0	perturbed_cKO	201.0	BMP/GDF superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	BMP differentiation/neurogenic brake candidate	bmp_smad:ligand
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	596	CCN1	CCN1	Ccn1	0.0033557046979865	0.0050335570469798	0.0030063078342752	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	1.0	adult_or_ctrl	200.0	CCN matricellular	secreted_medium_compatible	high	context_dependent	secreted matricellular candidate	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	1829	CCN1	CCN1	Ccn1	0.0027337342810278	0.0027337342810278	0.0018948802092945	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.6666666666666666	adult_or_ctrl	200.0	CCN matricellular	secreted_medium_compatible	high	context_dependent	secreted matricellular candidate	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	2432	CCN1	CCN1	Ccn1	0.0020559210526315	0.0020559210526315	0.0014250558810854	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.3333333333333333	adult_or_ctrl	200.0	CCN matricellular	secreted_medium_compatible	high	context_dependent	secreted matricellular candidate	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	1494	CCN1	CCN1	Ccn1	0.0046854082998661	0.0046854082998661	0.0032476775528243	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	1.0	perturbed_cKO	201.0	CCN matricellular	secreted_medium_compatible	high	context_dependent	secreted matricellular candidate	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2329	CCN1	CCN1	Ccn1	0.0034349506225848	0.0034349506225848	0.0023809263394072	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	0.3333333333333333	perturbed_cKO	201.0	CCN matricellular	secreted_medium_compatible	high	context_dependent	secreted matricellular candidate	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	3123	CCN1	CCN1	Ccn1	0.0041626641050272	0.0041626641050272	0.0028853388880177	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	0.6666666666666666	perturbed_cKO	201.0	CCN matricellular	secreted_medium_compatible	high	context_dependent	secreted matricellular candidate	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	596	CCN2	CCN2	Ccn2	0.0	0.0	0.0	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.3333333333333333	adult_or_ctrl	200.0	CCN matricellular	secreted_medium_compatible	high	context_dependent	secreted matricellular candidate	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	1829	CCN2	CCN2	Ccn2	0.0010934937124111	0.0010934937124111	0.0007579520837178	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	1.0	adult_or_ctrl	200.0	CCN matricellular	secreted_medium_compatible	high	context_dependent	secreted matricellular candidate	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	2432	CCN2	CCN2	Ccn2	0.0008223684210526	0.0008223684210526	0.0005700223524341	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.6666666666666666	adult_or_ctrl	200.0	CCN matricellular	secreted_medium_compatible	high	context_dependent	secreted matricellular candidate	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	1494	CCN2	CCN2	Ccn2	0.000669344042838	0.000669344042838	0.0004639539361177	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	1.0	perturbed_cKO	201.0	CCN matricellular	secreted_medium_compatible	high	context_dependent	secreted matricellular candidate	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2329	CCN2	CCN2	Ccn2	0.0	0.0	0.0	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	0.3333333333333333	perturbed_cKO	201.0	CCN matricellular	secreted_medium_compatible	high	context_dependent	secreted matricellular candidate	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	3123	CCN2	CCN2	Ccn2	0.0003202049311559	0.0003202049311559	0.0002219491452321	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	0.6666666666666666	perturbed_cKO	201.0	CCN matricellular	secreted_medium_compatible	high	context_dependent	secreted matricellular candidate	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	596	CCN3	CCN3	Ccn3	0.0016778523489932	0.0016778523489932	0.0011629986251005	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.6666666666666666	adult_or_ctrl	200.0	CCN matricellular	secreted_medium_compatible	high	context_dependent	secreted matricellular candidate	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	1829	CCN3	CCN3	Ccn3	0.0016402405686167	0.0016402405686167	0.0011369281255767	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.3333333333333333	adult_or_ctrl	200.0	CCN matricellular	secreted_medium_compatible	high	context_dependent	secreted matricellular candidate	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	2432	CCN3	CCN3	Ccn3	0.0020559210526315	0.0024671052631578	0.0015917767314588	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	1.0	adult_or_ctrl	200.0	CCN matricellular	secreted_medium_compatible	high	context_dependent	secreted matricellular candidate	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	1494	CCN3	CCN3	Ccn3	0.002677376171352	0.002677376171352	0.001855815744471	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	0.6666666666666666	perturbed_cKO	201.0	CCN matricellular	secreted_medium_compatible	high	context_dependent	secreted matricellular candidate	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2329	CCN3	CCN3	Ccn3	0.0034349506225848	0.0034349506225848	0.0023809263394072	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	1.0	perturbed_cKO	201.0	CCN matricellular	secreted_medium_compatible	high	context_dependent	secreted matricellular candidate	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	3123	CCN3	CCN3	Ccn3	0.0012808197246237	0.0016010246557796	0.0010176285079564	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	0.3333333333333333	perturbed_cKO	201.0	CCN matricellular	secreted_medium_compatible	high	context_dependent	secreted matricellular candidate	
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	12154	CNTF	CNTF	CNTF	8.227743952608195e-05	8.227743952608195e-05	5.70303752311951e-05	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	0.6666666666666666	aggregate	100.0	cytokine/neurotrophic	secreted_medium_compatible	high	maturation_survival_context_dependent	neurotrophic cytokine candidate	
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	25064	CNTF	CNTF	CNTF	3.989786147462496e-05	3.989786147462496e-05	2.765509019150755e-05	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	0.3333333333333333	aggregate	100.0	cytokine/neurotrophic	secreted_medium_compatible	high	maturation_survival_context_dependent	neurotrophic cytokine candidate	
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	36332	CNTF	CNTF	CNTF	8.25718374986238e-05	8.25718374986238e-05	5.723443635582505e-05	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	1.0	aggregate	100.0	cytokine/neurotrophic	secreted_medium_compatible	high	maturation_survival_context_dependent	neurotrophic cytokine candidate	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	596	CNTF	CNTF	Cntf	0.0	0.0	0.0	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.3333333333333333	adult_or_ctrl	200.0	cytokine/neurotrophic	secreted_medium_compatible	high	maturation_survival_context_dependent	neurotrophic cytokine candidate	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	1829	CNTF	CNTF	Cntf	0.0082012028430836	0.0082012028430836	0.0056846406278836	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	1.0	adult_or_ctrl	200.0	cytokine/neurotrophic	secreted_medium_compatible	high	maturation_survival_context_dependent	neurotrophic cytokine candidate	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	2432	CNTF	CNTF	Cntf	0.0020559210526315	0.0020559210526315	0.0014250558810854	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.6666666666666666	adult_or_ctrl	200.0	cytokine/neurotrophic	secreted_medium_compatible	high	maturation_survival_context_dependent	neurotrophic cytokine candidate	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	1494	CNTF	CNTF	Cntf	0.002008032128514	0.002008032128514	0.0013918618083533	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	0.3333333333333333	perturbed_cKO	201.0	cytokine/neurotrophic	secreted_medium_compatible	high	maturation_survival_context_dependent	neurotrophic cytokine candidate	
