unit_id	hierarchy_level	term_symbol	term	branch_group	branch	dataset_or_source	contrast_or_scope	evidence_family	metric	raw_value	normalized_score	support_direction	weight	weighted_score	unit_support_class	quality_class	source_table	notes
EU00067	sample_contrast	Y	GranuleDesign	dentate	human_dentate_hippocampus	GSE268609	selected_feature_matrix|GSE268609|8|dentate_candidate	primary_configuration	delta_configuration_score	0.0833333333333334	0.0833333333333334	positive candidate-background delta supports granule-like configuration	1.0	0.0833333333333334	weak_or_mixed_support	direct_primary_core	primary_core_transcriptomic_configuration_primary_contrasts.tsv	Combined construction balance plus branch-matched regional fate polarity.
EU00068	sample_contrast	F	FatePolarity	dentate	human_dentate_hippocampus	GSE268609	selected_feature_matrix|GSE268609|8|dentate_candidate	regional_fate	delta_regional_fate_balance	0.2500000000000001	0.2500000000000001	positive candidate-background delta supports branch-matched fate polarity	0.9	0.22500000000000012	weak_or_mixed_support	direct_primary_core	primary_core_transcriptomic_configuration_primary_contrasts.tsv	Dentate and cerebellar branches are expected to differ in regional fate polarity.
EU00069	sample_contrast	C	ConstructionBalance	dentate	human_dentate_hippocampus	GSE268609	selected_feature_matrix|GSE268609|8|dentate_candidate	downstream_construction	delta_downstream_construction_balance	-0.1666666666666666	-0.1666666666666666	positive candidate-background delta supports downstream construction bias	0.9	-0.14999999999999994	near_zero_or_mixed	direct_primary_core	primary_core_transcriptomic_configuration_primary_contrasts.tsv	Construction balance is shared toolkit usage, not by itself granule specificity.
EU00070	sample_contrast	Y	GranuleDesign	dentate	human_dentate_hippocampus	GSE268609	selected_feature_matrix|GSE268609|9|dentate_candidate	primary_configuration	delta_configuration_score	-0.2083333333333333	-0.2083333333333333	positive candidate-background delta supports granule-like configuration	1.0	-0.2083333333333333	near_zero_or_mixed	direct_primary_core	primary_core_transcriptomic_configuration_primary_contrasts.tsv	Combined construction balance plus branch-matched regional fate polarity.
EU00071	sample_contrast	F	FatePolarity	dentate	human_dentate_hippocampus	GSE268609	selected_feature_matrix|GSE268609|9|dentate_candidate	regional_fate	delta_regional_fate_balance	0.2916666666666667	0.2916666666666667	positive candidate-background delta supports branch-matched fate polarity	0.9	0.2625	weak_or_mixed_support	direct_primary_core	primary_core_transcriptomic_configuration_primary_contrasts.tsv	Dentate and cerebellar branches are expected to differ in regional fate polarity.
EU00072	sample_contrast	C	ConstructionBalance	dentate	human_dentate_hippocampus	GSE268609	selected_feature_matrix|GSE268609|9|dentate_candidate	downstream_construction	delta_downstream_construction_balance	-0.5	-0.5	positive candidate-background delta supports downstream construction bias	0.9	-0.45	opposing_or_branch_specific	direct_primary_core	primary_core_transcriptomic_configuration_primary_contrasts.tsv	Construction balance is shared toolkit usage, not by itself granule specificity.
EU00073	sample_contrast	Y	GranuleDesign	dentate	human_dentate_hippocampus	GSE268609	selected_feature_matrix|GSE268609|10|dentate_candidate	primary_configuration	delta_configuration_score	8.326672684688674e-17	8.326672684688674e-17	positive candidate-background delta supports granule-like configuration	1.0	8.326672684688674e-17	weak_or_mixed_support	direct_primary_core	primary_core_transcriptomic_configuration_primary_contrasts.tsv	Combined construction balance plus branch-matched regional fate polarity.
EU00074	sample_contrast	F	FatePolarity	dentate	human_dentate_hippocampus	GSE268609	selected_feature_matrix|GSE268609|10|dentate_candidate	regional_fate	delta_regional_fate_balance	0.2500000000000001	0.2500000000000001	positive candidate-background delta supports branch-matched fate polarity	0.9	0.22500000000000012	weak_or_mixed_support	direct_primary_core	primary_core_transcriptomic_configuration_primary_contrasts.tsv	Dentate and cerebellar branches are expected to differ in regional fate polarity.
EU00075	sample_contrast	C	ConstructionBalance	dentate	human_dentate_hippocampus	GSE268609	selected_feature_matrix|GSE268609|10|dentate_candidate	downstream_construction	delta_downstream_construction_balance	-0.25	-0.25	positive candidate-background delta supports downstream construction bias	0.9	-0.225	near_zero_or_mixed	direct_primary_core	primary_core_transcriptomic_configuration_primary_contrasts.tsv	Construction balance is shared toolkit usage, not by itself granule specificity.
EU00076	sample_contrast	Y	GranuleDesign	dentate	human_dentate_hippocampus	GSE268609	selected_feature_matrix|GSE268609|11|dentate_candidate	primary_configuration	delta_configuration_score	-0.1666666666666666	-0.1666666666666666	positive candidate-background delta supports granule-like configuration	1.0	-0.1666666666666666	near_zero_or_mixed	direct_primary_core	primary_core_transcriptomic_configuration_primary_contrasts.tsv	Combined construction balance plus branch-matched regional fate polarity.
EU00077	sample_contrast	F	FatePolarity	dentate	human_dentate_hippocampus	GSE268609	selected_feature_matrix|GSE268609|11|dentate_candidate	regional_fate	delta_regional_fate_balance	0.3333333333333333	0.3333333333333333	positive candidate-background delta supports branch-matched fate polarity	0.9	0.3	moderate_support	direct_primary_core	primary_core_transcriptomic_configuration_primary_contrasts.tsv	Dentate and cerebellar branches are expected to differ in regional fate polarity.
EU00078	sample_contrast	C	ConstructionBalance	dentate	human_dentate_hippocampus	GSE268609	selected_feature_matrix|GSE268609|11|dentate_candidate	downstream_construction	delta_downstream_construction_balance	-0.5	-0.5	positive candidate-background delta supports downstream construction bias	0.9	-0.45	opposing_or_branch_specific	direct_primary_core	primary_core_transcriptomic_configuration_primary_contrasts.tsv	Construction balance is shared toolkit usage, not by itself granule specificity.
EU00079	sample_contrast	Y	GranuleDesign	dentate	human_dentate_hippocampus	GSE268609	selected_feature_matrix|GSE268609|12|dentate_candidate	primary_configuration	delta_configuration_score	-0.3333333333333333	-0.3333333333333333	positive candidate-background delta supports granule-like configuration	1.0	-0.3333333333333333	opposing_or_branch_specific	direct_primary_core	primary_core_transcriptomic_configuration_primary_contrasts.tsv	Combined construction balance plus branch-matched regional fate polarity.
EU00080	sample_contrast	F	FatePolarity	dentate	human_dentate_hippocampus	GSE268609	selected_feature_matrix|GSE268609|12|dentate_candidate	regional_fate	delta_regional_fate_balance	0.1666666666666666	0.1666666666666666	positive candidate-background delta supports branch-matched fate polarity	0.9	0.14999999999999994	weak_or_mixed_support	direct_primary_core	primary_core_transcriptomic_configuration_primary_contrasts.tsv	Dentate and cerebellar branches are expected to differ in regional fate polarity.
EU00081	sample_contrast	C	ConstructionBalance	dentate	human_dentate_hippocampus	GSE268609	selected_feature_matrix|GSE268609|12|dentate_candidate	downstream_construction	delta_downstream_construction_balance	-0.5	-0.5	positive candidate-background delta supports downstream construction bias	0.9	-0.45	opposing_or_branch_specific	direct_primary_core	primary_core_transcriptomic_configuration_primary_contrasts.tsv	Construction balance is shared toolkit usage, not by itself granule specificity.
EU00082	sample_contrast	Y	GranuleDesign	dentate	human_dentate_hippocampus	GSE268609	selected_feature_matrix|GSE268609|13|dentate_candidate	primary_configuration	delta_configuration_score	2.7755575615628914e-17	2.7755575615628914e-17	positive candidate-background delta supports granule-like configuration	1.0	2.7755575615628914e-17	weak_or_mixed_support	direct_primary_core	primary_core_transcriptomic_configuration_primary_contrasts.tsv	Combined construction balance plus branch-matched regional fate polarity.
EU00083	sample_contrast	F	FatePolarity	dentate	human_dentate_hippocampus	GSE268609	selected_feature_matrix|GSE268609|13|dentate_candidate	regional_fate	delta_regional_fate_balance	0.2500000000000001	0.2500000000000001	positive candidate-background delta supports branch-matched fate polarity	0.9	0.22500000000000012	weak_or_mixed_support	direct_primary_core	primary_core_transcriptomic_configuration_primary_contrasts.tsv	Dentate and cerebellar branches are expected to differ in regional fate polarity.
EU00084	sample_contrast	C	ConstructionBalance	dentate	human_dentate_hippocampus	GSE268609	selected_feature_matrix|GSE268609|13|dentate_candidate	downstream_construction	delta_downstream_construction_balance	-0.25	-0.25	positive candidate-background delta supports downstream construction bias	0.9	-0.225	near_zero_or_mixed	direct_primary_core	primary_core_transcriptomic_configuration_primary_contrasts.tsv	Construction balance is shared toolkit usage, not by itself granule specificity.
EU00085	sample_contrast	Y	GranuleDesign	dentate	human_dentate_hippocampus	GSE268609	selected_feature_matrix|GSE268609|14|dentate_candidate	primary_configuration	delta_configuration_score	0.375	0.375	positive candidate-background delta supports granule-like configuration	1.0	0.375	moderate_support	direct_primary_core	primary_core_transcriptomic_configuration_primary_contrasts.tsv	Combined construction balance plus branch-matched regional fate polarity.
EU00086	sample_contrast	F	FatePolarity	dentate	human_dentate_hippocampus	GSE268609	selected_feature_matrix|GSE268609|14|dentate_candidate	regional_fate	delta_regional_fate_balance	0.1249999999999999	0.1249999999999999	positive candidate-background delta supports branch-matched fate polarity	0.9	0.11249999999999992	weak_or_mixed_support	direct_primary_core	primary_core_transcriptomic_configuration_primary_contrasts.tsv	Dentate and cerebellar branches are expected to differ in regional fate polarity.
EU00087	sample_contrast	C	ConstructionBalance	dentate	human_dentate_hippocampus	GSE268609	selected_feature_matrix|GSE268609|14|dentate_candidate	downstream_construction	delta_downstream_construction_balance	0.25	0.25	positive candidate-background delta supports downstream construction bias	0.9	0.225	weak_or_mixed_support	direct_primary_core	primary_core_transcriptomic_configuration_primary_contrasts.tsv	Construction balance is shared toolkit usage, not by itself granule specificity.
EU00088	sample_contrast	Y	GranuleDesign	dentate	human_dentate_hippocampus	GSE268609	selected_feature_matrix|GSE268609|15|dentate_candidate	primary_configuration	delta_configuration_score	0.5833333333333334	0.5833333333333334	positive candidate-background delta supports granule-like configuration	1.0	0.5833333333333334	moderate_support	direct_primary_core	primary_core_transcriptomic_configuration_primary_contrasts.tsv	Combined construction balance plus branch-matched regional fate polarity.
EU00089	sample_contrast	F	FatePolarity	dentate	human_dentate_hippocampus	GSE268609	selected_feature_matrix|GSE268609|15|dentate_candidate	regional_fate	delta_regional_fate_balance	0.5	0.5	positive candidate-background delta supports branch-matched fate polarity	0.9	0.45	moderate_support	direct_primary_core	primary_core_transcriptomic_configuration_primary_contrasts.tsv	Dentate and cerebellar branches are expected to differ in regional fate polarity.
EU00090	sample_contrast	C	ConstructionBalance	dentate	human_dentate_hippocampus	GSE268609	selected_feature_matrix|GSE268609|15|dentate_candidate	downstream_construction	delta_downstream_construction_balance	0.0833333333333333	0.0833333333333333	positive candidate-background delta supports downstream construction bias	0.9	0.07499999999999997	weak_or_mixed_support	direct_primary_core	primary_core_transcriptomic_configuration_primary_contrasts.tsv	Construction balance is shared toolkit usage, not by itself granule specificity.
EU00091	sample_contrast	Y	GranuleDesign	dentate	human_dentate_hippocampus	GSE268609	selected_feature_matrix|GSE268609|16|dentate_candidate	primary_configuration	delta_configuration_score	0.4166666666666667	0.4166666666666667	positive candidate-background delta supports granule-like configuration	1.0	0.4166666666666667	moderate_support	direct_primary_core	primary_core_transcriptomic_configuration_primary_contrasts.tsv	Combined construction balance plus branch-matched regional fate polarity.
EU00092	sample_contrast	F	FatePolarity	dentate	human_dentate_hippocampus	GSE268609	selected_feature_matrix|GSE268609|16|dentate_candidate	regional_fate	delta_regional_fate_balance	0.3333333333333333	0.3333333333333333	positive candidate-background delta supports branch-matched fate polarity	0.9	0.3	moderate_support	direct_primary_core	primary_core_transcriptomic_configuration_primary_contrasts.tsv	Dentate and cerebellar branches are expected to differ in regional fate polarity.
