dataset	sample	stage_label	stage_order	canonical_gene	source_gene_symbol	candidate_n_cells	candidate_detection_fraction	candidate_mean_log1p_expression	candidate_rank	background_median_rank	candidate_minus_background_rank	background_median_detection	candidate_minus_background_detection	background_classes	mechanism_class	secretome_class	medium_compatibility	expected_effect	rationale	pathway_roles
GSE312658	Ctrl	adult_or_ctrl	200.0	TGFB1	Tgfb1	1829	0.0092946965554948	0.0066642794847606	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.0137512142352525	-0.0044565176797577	broad_neuronal_structural_warning,other_or_ambiguous	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	TGF-beta family candidate	tgf_beta_smad:ligand
GSE312658	cKO	perturbed_cKO	201.0	TGFB1	Tgfb1	2329	0.0030055817947617	0.0022574046251729	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.0112351422982998	-0.0082295605035381	broad_neuronal_structural_warning,other_or_ambiguous	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	TGF-beta family candidate	tgf_beta_smad:ligand
GSE122357	GSM3464549_P0	P0	0.0	TGFB2	Tgfb2	2678	0.0937266616878267	0.074319319804092	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.14036613310297574	-0.04663947141514904	broad_neuronal_structural_warning,other_or_ambiguous	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	2005 anchor; SMAD-linked stop/maturation factor	tgf_beta_smad:ligand
GSE122357	GSM3464550_P8a	P8a	8.1	TGFB2	Tgfb2	2082	0.3962536023054755	0.3573072597304157	1.0	0.5	0.5	0.25719060360344276	0.13906299870203276	broad_neuronal_structural_warning,other_or_ambiguous	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	2005 anchor; SMAD-linked stop/maturation factor	tgf_beta_smad:ligand
GSE122357	GSM3464551_P8b	P8b	8.2	TGFB2	Tgfb2	2697	0.3262884686688914	0.274763229837941	1.0	0.5	0.5	0.20522098098046448	0.1210674876884269	broad_neuronal_structural_warning,other_or_ambiguous	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	2005 anchor; SMAD-linked stop/maturation factor	tgf_beta_smad:ligand
GSE165657	Cerebellum_aggr	aggregate	100.0	TGFB2	TGFB2	25064	0.0241781040536227	0.0184607120259968	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.05510616887671375	-0.03092806482309105	broad_neuronal_structural_warning,other_or_ambiguous	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	2005 anchor; SMAD-linked stop/maturation factor	tgf_beta_smad:ligand
GSE312658	Ctrl	adult_or_ctrl	200.0	TGFB2	Tgfb2	1829	0.1334062329141607	0.1208110846143574	0.6666666666666666	0.6666666666666666	0.0	0.1435405444189332	-0.010134311504772509	broad_neuronal_structural_warning,other_or_ambiguous	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	2005 anchor; SMAD-linked stop/maturation factor	tgf_beta_smad:ligand
GSE312658	cKO	perturbed_cKO	201.0	TGFB2	Tgfb2	2329	0.158866466294547	0.1416705453805354	0.6666666666666666	0.6666666666666666	0.0	0.17772627493644122	-0.01885980864189421	broad_neuronal_structural_warning,other_or_ambiguous	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	2005 anchor; SMAD-linked stop/maturation factor	tgf_beta_smad:ligand
GSE122357	GSM3464549_P0	P0	0.0	TGFB3	Tgfb3	2678	0.0231516056758775	0.0167605181850638	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.02762279083754235	-0.004471185161664851	broad_neuronal_structural_warning,other_or_ambiguous	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	TGF-beta family candidate	tgf_beta_smad:ligand
GSE122357	GSM3464550_P8a	P8a	8.1	TGFB3	Tgfb3	2082	0.0110470701248799	0.0080467412915922	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.0238706188735649	-0.012823548748685	broad_neuronal_structural_warning,other_or_ambiguous	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	TGF-beta family candidate	tgf_beta_smad:ligand
GSE122357	GSM3464551_P8b	P8b	8.2	TGFB3	Tgfb3	2697	0.0055617352614015	0.0040054404213968	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.0195626570921408	-0.0140009218307393	broad_neuronal_structural_warning,other_or_ambiguous	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	TGF-beta family candidate	tgf_beta_smad:ligand
GSE165657	Cerebellum_aggr	aggregate	100.0	TGFB3	TGFB3	25064	0.0701404404723906	0.0520899280501657	1.0	0.5	0.5	0.02917935242627675	0.04096108804611385	broad_neuronal_structural_warning,other_or_ambiguous	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	TGF-beta family candidate	tgf_beta_smad:ligand
GSE312658	Ctrl	adult_or_ctrl	200.0	TGFB3	Tgfb3	1829	0.0377255330781848	0.0277011543003791	0.6666666666666666	0.6666666666666666	0.0	0.0348471719357117	0.0028783611424730987	broad_neuronal_structural_warning,other_or_ambiguous	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	TGF-beta family candidate	tgf_beta_smad:ligand
GSE312658	cKO	perturbed_cKO	201.0	TGFB3	Tgfb3	2329	0.0249033920137398	0.0179075199095118	0.6666666666666666	0.6666666666666666	0.0	0.04433970271093975	-0.019436310697199952	broad_neuronal_structural_warning,other_or_ambiguous	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	TGF-beta family candidate	tgf_beta_smad:ligand
GSE122357	GSM3464549_P0	P0	0.0	TGFBI	Tgfbi	2678	0.0011202389843166	0.0007764904935324	0.6666666666666666	0.6666666666666666	0.0	0.00180302005859815	-0.00068278107428155	broad_neuronal_structural_warning,other_or_ambiguous	TGF-beta response/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted TGF-beta-induced ECM candidate	tgf_beta_smad:response
GSE122357	GSM3464550_P8a	P8a	8.1	TGFBI	Tgfbi	2082	0.0028818443804034	0.0037927726712982	0.6666666666666666	0.6666666666666666	0.0	0.010382152662111099	-0.0075003082817076995	broad_neuronal_structural_warning,other_or_ambiguous	TGF-beta response/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted TGF-beta-induced ECM candidate	tgf_beta_smad:response
GSE122357	GSM3464551_P8b	P8b	8.2	TGFBI	Tgfbi	2697	0.0014831294030404	0.001028026964123	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.0084436773788929	-0.0069605479758525	broad_neuronal_structural_warning,other_or_ambiguous	TGF-beta response/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted TGF-beta-induced ECM candidate	tgf_beta_smad:response
GSE165657	Cerebellum_aggr	aggregate	100.0	TGFBI	TGFBI	25064	0.0079795722949249	0.0058859249700914	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.01406488125498535	-0.006085308960060451	broad_neuronal_structural_warning,other_or_ambiguous	TGF-beta response/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted TGF-beta-induced ECM candidate	tgf_beta_smad:response
GSE312658	Ctrl	adult_or_ctrl	200.0	TGFBI	Tgfbi	1829	0.0027337342810278	0.0018948802092945	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.0047617339279406	-0.0020279996469128	broad_neuronal_structural_warning,other_or_ambiguous	TGF-beta response/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted TGF-beta-induced ECM candidate	tgf_beta_smad:response
GSE312658	cKO	perturbed_cKO	201.0	TGFBI	Tgfbi	2329	0.0021468441391155	0.0014880789621295	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.009445080996416	-0.007298236857300499	broad_neuronal_structural_warning,other_or_ambiguous	TGF-beta response/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted TGF-beta-induced ECM candidate	tgf_beta_smad:response
GSE122357	GSM3464549_P0	P0	0.0	THBS1	Thbs1	2678	0.0007468259895444	0.0005176603290216	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.0029940731461742002	-0.0022472471566298002	broad_neuronal_structural_warning,other_or_ambiguous	matricellular/synaptogenic	secreted_medium_compatible	high	maturation_synaptogenic_context_dependent	secreted matricellular candidate	
GSE122357	GSM3464550_P8a	P8a	8.1	THBS1	Thbs1	2082	0.0009606147934678	0.0008605953262382	0.6666666666666666	0.6666666666666666	0.0	0.0016273393002441	-0.0006667245067763	broad_neuronal_structural_warning,other_or_ambiguous	matricellular/synaptogenic	secreted_medium_compatible	high	maturation_synaptogenic_context_dependent	secreted matricellular candidate	
GSE122357	GSM3464551_P8b	P8b	8.2	THBS1	Thbs1	2697	0.0014831294030404	0.001028026964123	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.0057212171728815	-0.0042380877698410995	broad_neuronal_structural_warning,other_or_ambiguous	matricellular/synaptogenic	secreted_medium_compatible	high	maturation_synaptogenic_context_dependent	secreted matricellular candidate	
GSE165657	Cerebellum_aggr	aggregate	100.0	THBS1	THBS1	25064	0.0019948930737312	0.0014704190713905	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.005329783159497449	-0.003334890085766249	broad_neuronal_structural_warning,other_or_ambiguous	matricellular/synaptogenic	secreted_medium_compatible	high	maturation_synaptogenic_context_dependent	secreted matricellular candidate	
GSE312658	Ctrl	adult_or_ctrl	200.0	THBS1	Thbs1	1829	0.007654455986878	0.0057490381323431	0.6666666666666666	0.6666666666666666	0.0	0.01315099567290705	-0.00549653968602905	broad_neuronal_structural_warning,other_or_ambiguous	matricellular/synaptogenic	secreted_medium_compatible	high	maturation_synaptogenic_context_dependent	secreted matricellular candidate	
GSE312658	cKO	perturbed_cKO	201.0	THBS1	Thbs1	2329	0.0120223271790468	0.0083332421879254	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.012791801210606048	-0.0007694740315592492	broad_neuronal_structural_warning,other_or_ambiguous	matricellular/synaptogenic	secreted_medium_compatible	high	maturation_synaptogenic_context_dependent	secreted matricellular candidate	
GSE122357	GSM3464549_P0	P0	0.0	THBS2	Thbs2	2678	0.0067214339058999	0.0049617548417831	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.027671314040252547	-0.020949880134352648	broad_neuronal_structural_warning,other_or_ambiguous	matricellular/synaptogenic	secreted_medium_compatible	high	maturation_synaptogenic_context_dependent	secreted matricellular candidate	
GSE122357	GSM3464550_P8a	P8a	8.1	THBS2	Thbs2	2082	0.0024015369836695	0.0018593664797828	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.01781230843266135	-0.01541077144899185	broad_neuronal_structural_warning,other_or_ambiguous	matricellular/synaptogenic	secreted_medium_compatible	high	maturation_synaptogenic_context_dependent	secreted matricellular candidate	
GSE122357	GSM3464551_P8b	P8b	8.2	THBS2	Thbs2	2697	0.0018539117538005	0.0012850337051537	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.01495488966670265	-0.01310097791290215	broad_neuronal_structural_warning,other_or_ambiguous	matricellular/synaptogenic	secreted_medium_compatible	high	maturation_synaptogenic_context_dependent	secreted matricellular candidate	
GSE165657	Cerebellum_aggr	aggregate	100.0	THBS2	THBS2	25064	0.0029524417491222	0.0020626538648876	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.00579533505487605	-0.00284289330575385	broad_neuronal_structural_warning,other_or_ambiguous	matricellular/synaptogenic	secreted_medium_compatible	high	maturation_synaptogenic_context_dependent	secreted matricellular candidate	
GSE312658	Ctrl	adult_or_ctrl	200.0	THBS2	Thbs2	1829	0.0131219245489338	0.0097604853240914	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.02397424717414335	-0.01085232262520955	broad_neuronal_structural_warning,other_or_ambiguous	matricellular/synaptogenic	secreted_medium_compatible	high	maturation_synaptogenic_context_dependent	secreted matricellular candidate	
GSE312658	cKO	perturbed_cKO	201.0	THBS2	Thbs2	2329	0.0184628595963933	0.0137914711795063	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.0294115945048204	-0.010948734908427099	broad_neuronal_structural_warning,other_or_ambiguous	matricellular/synaptogenic	secreted_medium_compatible	high	maturation_synaptogenic_context_dependent	secreted matricellular candidate	
GSE122357	GSM3464549_P0	P0	0.0	WIF1	Wif1	2678	0.0089619118745332	0.0063633298885537	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.037667732261736656	-0.028705820387203457	broad_neuronal_structural_warning,other_or_ambiguous	WNT antagonist	secreted_medium_compatible	high	anti_neurogenic_or_differentiation	WNT inhibitory factor candidate	
GSE122357	GSM3464550_P8a	P8a	8.1	WIF1	Wif1	2082	0.0028818443804034	0.0023304660249373	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.01024654105375745	-0.00736469667335405	broad_neuronal_structural_warning,other_or_ambiguous	WNT antagonist	secreted_medium_compatible	high	anti_neurogenic_or_differentiation	WNT inhibitory factor candidate	
GSE122357	GSM3464551_P8b	P8b	8.2	WIF1	Wif1	2697	0.0033370411568409	0.002720406716243	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.01225056710363605	-0.00891352594679515	broad_neuronal_structural_warning,other_or_ambiguous	WNT antagonist	secreted_medium_compatible	high	anti_neurogenic_or_differentiation	WNT inhibitory factor candidate	
GSE165657	Cerebellum_aggr	aggregate	100.0	WIF1	WIF1	25064	0.0011570379827641	0.0008181748062698	0.6666666666666666	0.6666666666666666	0.0	0.0009617189153016	0.0001953190674625	broad_neuronal_structural_warning,other_or_ambiguous	WNT antagonist	secreted_medium_compatible	high	anti_neurogenic_or_differentiation	WNT inhibitory factor candidate	
GSE312658	Ctrl	adult_or_ctrl	200.0	WIF1	Wif1	1829	0.0120284308365226	0.0107847627753043	0.6666666666666666	0.6666666666666666	0.0	0.01770713749558455	-0.0056787066590619495	broad_neuronal_structural_warning,other_or_ambiguous	WNT antagonist	secreted_medium_compatible	high	anti_neurogenic_or_differentiation	WNT inhibitory factor candidate	
GSE312658	cKO	perturbed_cKO	201.0	WIF1	Wif1	2329	0.0098754830399313	0.0082325820084781	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.020054280522667	-0.0101787974827357	broad_neuronal_structural_warning,other_or_ambiguous	WNT antagonist	secreted_medium_compatible	high	anti_neurogenic_or_differentiation	WNT inhibitory factor candidate	
GSE165657	Cerebellum_aggr	aggregate	100.0	WNT3A	WNT3A	25064	0.0003989786147462	0.0002927280926311	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.0008658267018453499	-0.00046684808709914995	broad_neuronal_structural_warning,other_or_ambiguous	WNT pathway	secreted_medium_compatible	high	neurogenic_permissive_counter_signal	neurogenic/permissive counter-signal	wnt_beta_catenin:ligand
GSE312658	Ctrl	adult_or_ctrl	200.0	WNT3A	Wnt3a	1829	0.0	0.0	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.00104451827975975	-0.00104451827975975	broad_neuronal_structural_warning,other_or_ambiguous	WNT pathway	secreted_medium_compatible	high	neurogenic_permissive_counter_signal	neurogenic/permissive counter-signal	wnt_beta_catenin:ligand
GSE312658	cKO	perturbed_cKO	201.0	WNT3A	Wnt3a	2329	0.0008587376556462	0.0005952315848518	0.6666666666666666	0.6666666666666666	0.0	0.0008005123278898	5.82253277564e-05	broad_neuronal_structural_warning,other_or_ambiguous	WNT pathway	secreted_medium_compatible	high	neurogenic_permissive_counter_signal	neurogenic/permissive counter-signal	wnt_beta_catenin:ligand
GSE122357	GSM3464549_P0	P0	0.0	WNT5A	Wnt5a	2678	0.0369678864824495	0.0272016881976518	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.11758736251493204	-0.08061947603248254	broad_neuronal_structural_warning,other_or_ambiguous	WNT pathway	secreted_medium_compatible	high	context_dependent	WNT pathway candidate	wnt_beta_catenin:ligand
GSE122357	GSM3464550_P8a	P8a	8.1	WNT5A	Wnt5a	2082	0.0268972142170989	0.0212004824773785	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.1267989793844848	-0.09990176516738591	broad_neuronal_structural_warning,other_or_ambiguous	WNT pathway	secreted_medium_compatible	high	context_dependent	WNT pathway candidate	wnt_beta_catenin:ligand
GSE122357	GSM3464551_P8b	P8b	8.2	WNT5A	Wnt5a	2697	0.0311457174638487	0.0239847830392172	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.12218120875701519	-0.09103549129316649	broad_neuronal_structural_warning,other_or_ambiguous	WNT pathway	secreted_medium_compatible	high	context_dependent	WNT pathway candidate	wnt_beta_catenin:ligand
GSE165657	Cerebellum_aggr	aggregate	100.0	WNT5A	WNT5A	25064	0.0183530162783274	0.013610546320226	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.0321568686099674	-0.013803852331640002	broad_neuronal_structural_warning,other_or_ambiguous	WNT pathway	secreted_medium_compatible	high	context_dependent	WNT pathway candidate	wnt_beta_catenin:ligand
GSE312658	Ctrl	adult_or_ctrl	200.0	WNT5A	Wnt5a	1829	0.0699835975943138	0.0518627292151091	0.6666666666666666	0.6666666666666666	0.0	0.087318692599788	-0.0173350950054742	broad_neuronal_structural_warning,other_or_ambiguous	WNT pathway	secreted_medium_compatible	high	context_dependent	WNT pathway candidate	wnt_beta_catenin:ligand
GSE312658	cKO	perturbed_cKO	201.0	WNT5A	Wnt5a	2329	0.0691283812795191	0.0534536238622141	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.08936707444571751	-0.020238693166198404	broad_neuronal_structural_warning,other_or_ambiguous	WNT pathway	secreted_medium_compatible	high	context_dependent	WNT pathway candidate	wnt_beta_catenin:ligand
GSE122357	GSM3464549_P0	P0	0.0	WNT7A	Wnt7a	2678	0.0007468259895444	0.0005176603290216	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.01075235864265275	-0.01000553265310835	broad_neuronal_structural_warning,other_or_ambiguous	WNT pathway	secreted_medium_compatible	high	neurogenic_permissive_counter_signal	neurogenic/permissive counter-signal	wnt_beta_catenin:ligand
GSE122357	GSM3464550_P8a	P8a	8.1	WNT7A	Wnt7a	2082	0.0019212295869356	0.0015264427619346	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.0133213961108801	-0.011400166523944499	broad_neuronal_structural_warning,other_or_ambiguous	WNT pathway	secreted_medium_compatible	high	neurogenic_permissive_counter_signal	neurogenic/permissive counter-signal	wnt_beta_catenin:ligand
GSE122357	GSM3464551_P8b	P8b	8.2	WNT7A	Wnt7a	2697	0.0029662588060808	0.0022063932341815	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.012146376421386551	-0.00918011761530575	broad_neuronal_structural_warning,other_or_ambiguous	WNT pathway	secreted_medium_compatible	high	neurogenic_permissive_counter_signal	neurogenic/permissive counter-signal	wnt_beta_catenin:ligand
GSE165657	Cerebellum_aggr	aggregate	100.0	WNT7A	WNT7A	25064	0.0059048834982444	0.0041576621112074	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.02309508840734875	-0.01719020490910435	broad_neuronal_structural_warning,other_or_ambiguous	WNT pathway	secreted_medium_compatible	high	neurogenic_permissive_counter_signal	neurogenic/permissive counter-signal	wnt_beta_catenin:ligand
GSE312658	Ctrl	adult_or_ctrl	200.0	WNT7A	Wnt7a	1829	0.0114816839803171	0.007958496879037	0.6666666666666666	0.6666666666666666	0.0	0.0133400300247262	-0.0018583460444091	broad_neuronal_structural_warning,other_or_ambiguous	WNT pathway	secreted_medium_compatible	high	neurogenic_permissive_counter_signal	neurogenic/permissive counter-signal	wnt_beta_catenin:ligand
GSE312658	cKO	perturbed_cKO	201.0	WNT7A	Wnt7a	2329	0.0103048518677544	0.0075362056957118	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.01661979329421425	-0.006314941426459851	broad_neuronal_structural_warning,other_or_ambiguous	WNT pathway	secreted_medium_compatible	high	neurogenic_permissive_counter_signal	neurogenic/permissive counter-signal	wnt_beta_catenin:ligand
GSE122357	GSM3464549_P0	P0	0.0	WNT7B	Wnt7b	2678	0.0149365197908887	0.011667239596608	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.12740373411583375	-0.11246721432494505	broad_neuronal_structural_warning,other_or_ambiguous	WNT pathway	secreted_medium_compatible	high	neurogenic_permissive_counter_signal	neurogenic/permissive counter-signal	wnt_beta_catenin:ligand
GSE122357	GSM3464550_P8a	P8a	8.1	WNT7B	Wnt7b	2082	0.0067243035542747	0.0052957811564945	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.10091289143504285	-0.09418858788076816	broad_neuronal_structural_warning,other_or_ambiguous	WNT pathway	secreted_medium_compatible	high	neurogenic_permissive_counter_signal	neurogenic/permissive counter-signal	wnt_beta_catenin:ligand
GSE122357	GSM3464551_P8b	P8b	8.2	WNT7B	Wnt7b	2697	0.010752688172043	0.0089713061914944	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.10287308325419944	-0.09212039508215644	broad_neuronal_structural_warning,other_or_ambiguous	WNT pathway	secreted_medium_compatible	high	neurogenic_permissive_counter_signal	neurogenic/permissive counter-signal	wnt_beta_catenin:ligand
GSE165657	Cerebellum_aggr	aggregate	100.0	WNT7B	WNT7B	25064	0.0175550590488349	0.0143035637878786	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.09183215516472505	-0.07427709611589015	broad_neuronal_structural_warning,other_or_ambiguous	WNT pathway	secreted_medium_compatible	high	neurogenic_permissive_counter_signal	neurogenic/permissive counter-signal	wnt_beta_catenin:ligand
GSE312658	Ctrl	adult_or_ctrl	200.0	WNT7B	Wnt7b	1829	0.021869874248223	0.0172118281634932	0.6666666666666666	0.6666666666666666	0.0	0.06731002737548565	-0.045440153127262656	broad_neuronal_structural_warning,other_or_ambiguous	WNT pathway	secreted_medium_compatible	high	neurogenic_permissive_counter_signal	neurogenic/permissive counter-signal	wnt_beta_catenin:ligand
GSE312658	cKO	perturbed_cKO	201.0	WNT7B	Wnt7b	2329	0.0197509660798626	0.014684318556784	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.07140569964777455	-0.05165473356791195	broad_neuronal_structural_warning,other_or_ambiguous	WNT pathway	secreted_medium_compatible	high	neurogenic_permissive_counter_signal	neurogenic/permissive counter-signal	wnt_beta_catenin:ligand
