gene	canonical_gene	candidate_role	dentate_candidate_units	dentate_background_units	dentate_candidate_median_rank	dentate_background_median_rank	dentate_rank_delta_vs_background	dentate_rank_p_greater	cerebellar_candidate_units	cerebellar_background_units	cerebellar_candidate_median_rank	cerebellar_background_median_rank	cerebellar_rank_delta_vs_background	cerebellar_rank_p_greater	dentate_candidate_median_detection	cerebellar_candidate_median_detection	n_dentate_datasets_detected_5pct	n_cerebellar_datasets_detected_5pct	dentate_rank_p_adj_bh	cerebellar_rank_p_adj_bh	shared_positive_rank_delta	shared_strict_bh_0_10	combined_rank_delta	minimum_branch_detection	db_class_key	human_symbol	mouse_symbol	canonical_mouse_symbol	ortholog_symbol_class	human_entrez_id	mouse_entrez_id	human_hgnc_id	mouse_mgi_id	present_in_human_dg_full_gene_list
PDS5B	PDS5B	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.009879767867540601	0.64677539075831	0.3218762121216978	5	3	0.07600343072186334	0.03613674988490279	True	True	1.0	0.3218762121216978	51631179	PDS5B	Pds5b	PDS5B	same_symbol	23047	100710	HGNC:20418	MGI:2140945	True
KCNC1	KCNC1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.009879767867540601	0.4374783590092965	0.3207738826614598	5	2	0.07600343072186334	0.03613674988490279	True	True	1.0	0.3207738826614598	51622844	KCNC1	Kcnc1	KCNC1	same_symbol	3746	16502	HGNC:6233	MGI:96667	True
LRPAP1	LRPAP1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.0017167440604175456	0.3206046626866629	0.4469247060450092	5	3	0.07600343072186334	0.015247217002160102	True	True	1.0	0.3206046626866629	51627948	LRPAP1	Lrpap1	LRPAP1	same_symbol	4043	16976	HGNC:6701	MGI:96829	True
WASL	WASL	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.0017167440604175456	0.5365914360543951	0.319424855917863	5	3	0.07600343072186334	0.015247217002160102	True	True	1.0	0.319424855917863	51623544	WASL	Wasl	WASL	same_symbol	8976	73178	HGNC:12735	MGI:1920428	True
CELF3	CELF3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.009879767867540601	0.31208550979011423	0.34289197664699633	5	3	0.07600343072186334	0.03613674988490279	True	True	1.0	0.31208550979011423	51617618	CELF3	Celf3	CELF3	same_symbol	11189	78784	HGNC:11967	MGI:1926034	True
SEZ6L	SEZ6L	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.00021486327043911477	0.9411686915568903	0.3112416679320357	5	3	0.07600343072186334	0.005366742498130141	True	True	1.0	0.3112416679320357	51635369	SEZ6L	Sez6l	SEZ6L	same_symbol	23544	56747	HGNC:10763	MGI:1935121	True
LIN7C	LIN7C	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.00021486327043911477	0.4643982561989579	0.3107279981347725	5	3	0.07600343072186334	0.005366742498130141	True	True	1.0	0.3107279981347725	51619779	LIN7C	Lin7c	LIN7C	same_symbol	55327	22343	HGNC:17789	MGI:1330839	True
NOL4	NOL4	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.00021486327043911477	0.7589882943143813	0.30966149815303373	5	3	0.07600343072186334	0.005366742498130141	True	True	1.0	0.30966149815303373	51634318	NOL4	Nol4	NOL4	same_symbol	8715	319211	HGNC:7870	MGI:2441684	True
NEDD4L	NEDD4L	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.0017167440604175456	0.8581944065251519	0.30733182028489336	5	3	0.07600343072186334	0.015247217002160102	True	True	1.0	0.30733182028489336	51623384	NEDD4L	Nedd4l	NEDD4L	same_symbol	23327	83814	HGNC:7728	MGI:1933754	True
OTUB1	OTUB1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.0017167440604175456	0.30695993152043755	0.37254571197253017	5	3	0.07600343072186334	0.015247217002160102	True	True	1.0	0.30695993152043755	51619165	OTUB1	Otub1	OTUB1	same_symbol	55611	107260	HGNC:23077	MGI:2147616	True
TNRC6C	TNRC6C	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.009879767867540601	0.782266355538871	0.3032372428303182	5	3	0.07600343072186334	0.03613674988490279	True	True	1.0	0.3032372428303182	51620798	TNRC6C	Tnrc6c	TNRC6C	same_symbol	57690	217351	HGNC:29318	MGI:2443265	True
GLCE	GLCE	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.00021486327043911477	0.30314146367999734	0.4707170097204814	5	3	0.07600343072186334	0.005366742498130141	True	True	1.0	0.30314146367999734	51621430	GLCE	Glce	GLCE	same_symbol	26035	93683	HGNC:17855	MGI:2136405	True
KCNK1	KCNK1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.00021486327043911477	0.8485949808431221	0.30306302778527505	5	3	0.07600343072186334	0.005366742498130141	True	True	1.0	0.30306302778527505	51622575	KCNK1	Kcnk1	KCNK1	same_symbol	3775	16525	HGNC:6272	MGI:109322	True
CHGB	CHGB	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.009879767867540601	0.6514537245228322	0.3020402763378659	5	3	0.07600343072186334	0.03613674988490279	True	True	1.0	0.3020402763378659	51625649	CHGB	Chgb	CHGB	same_symbol	1114	12653	HGNC:1930	MGI:88395	True
CECR2	CECR2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.00021486327043911477	0.42057958194035355	0.2999458251723818	5	3	0.07600343072186334	0.005366742498130141	True	True	1.0	0.2999458251723818	51625347	CECR2	Cecr2	CECR2	same_symbol	27443	330409	HGNC:1840	MGI:1923799	True
NRCAM	NRCAM	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.009879767867540601	0.9686221077059587	0.2945484213705584	5	3	0.07600343072186334	0.03613674988490279	True	True	1.0	0.2945484213705584	51623514	NRCAM	Nrcam	NRCAM	same_symbol	4897	319504	HGNC:7994	MGI:104750	True
GSG1L	GSG1L	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.009879767867540601	0.44507213671421747	0.2935408160849531	5	2	0.07600343072186334	0.03613674988490279	True	True	1.0	0.2935408160849531	51628692	GSG1L	Gsg1l	GSG1L	same_symbol	146395	269994	HGNC:28283	MGI:2685483	True
OSBP2	OSBP2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.00021486327043911477	0.6638610419084021	0.29201728038091207	5	2	0.07600343072186334	0.005366742498130141	True	True	1.0	0.29201728038091207	51623658	OSBP2	Osbp2	OSBP2	same_symbol	23762	74309	HGNC:8504	MGI:1921559	True
SSTR2	SSTR2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.00021486327043911477	0.29036697190690314	0.5784867343234985	5	3	0.07600343072186334	0.005366742498130141	True	True	1.0	0.29036697190690314	51630367	SSTR2	Sstr2	SSTR2	same_symbol	6752	20606	HGNC:11331	MGI:98328	True
NCOR2	NCOR2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.0017167440604175456	0.6369213912241132	0.28748855329702444	5	3	0.07600343072186334	0.015247217002160102	True	True	1.0	0.28748855329702444	51621331	NCOR2	Ncor2	NCOR2	same_symbol	9612	20602	HGNC:7673	MGI:1337080	True
SPHKAP	SPHKAP	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.00021486327043911477	0.9393919357040476	0.28694840782639264	5	2	0.07600343072186334	0.005366742498130141	True	True	1.0	0.28694840782639264	51626098	SPHKAP	Sphkap	SPHKAP	same_symbol	80309	77629	HGNC:30619	MGI:1924879	True
PIP5K1A	PIP5K1A	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.009879767867540601	0.4602540132768236	0.2843743019970506	5	3	0.07600343072186334	0.03613674988490279	True	True	1.0	0.2843743019970506	51622391	PIP5K1A	Pip5k1a	PIP5K1A	same_symbol	8394	18720	HGNC:8994	MGI:107929	True
SF3B3	SF3B3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.009879767867540601	0.28428358167138945	0.31524988862942116	5	3	0.07600343072186334	0.03613674988490279	True	True	1.0	0.28428358167138945	51622036	SF3B3	Sf3b3	SF3B3	same_symbol	23450	101943	HGNC:10770	MGI:1289341	True
PWWP2A	PWWP2A	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.0017167440604175456	0.38819083563510776	0.28397814200643473	5	3	0.07600343072186334	0.015247217002160102	True	True	1.0	0.28397814200643473	51625569	PWWP2A	Pwwp2a	PWWP2A	same_symbol	114825	70802	HGNC:29406	MGI:1918052	True
TMEM132A	TMEM132A	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.00021486327043911477	0.28124952435714223	0.36762894131884527	5	3	0.07600343072186334	0.005366742498130141	True	True	1.0	0.28124952435714223	51630466	TMEM132A	Tmem132a	TMEM132A	same_symbol	54972	98170	HGNC:31092	MGI:2147810	True
PPFIA2	PPFIA2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.0017167440604175456	0.9994709177504133	0.2784952496558215	5	3	0.07600343072186334	0.015247217002160102	True	True	1.0	0.2784952496558215	51620872	PPFIA2	Ppfia2	PPFIA2	same_symbol	8499	327814	HGNC:9246	MGI:2443834	True
NMT1	NMT1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.009879767867540601	0.4435220811433409	0.2784643191531671	5	3	0.07600343072186334	0.03613674988490279	True	True	1.0	0.2784643191531671	51622071	NMT1	Nmt1	NMT1	same_symbol	4836	18107	HGNC:7857	MGI:102579	True
LRRN1	LRRN1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.009879767867540601	0.49220485826882143	0.2783637691805453	5	3	0.07600343072186334	0.03613674988490279	True	True	1.0	0.2783637691805453	51630979	LRRN1	Lrrn1	LRRN1	same_symbol	57633	16979	HGNC:20980	MGI:106038	True
MAPK8IP2	MAPK8IP2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.009879767867540601	0.2815260882948011	0.27476229080648307	5	3	0.07600343072186334	0.03613674988490279	True	True	1.0	0.27476229080648307	51625902	MAPK8IP2	Mapk8ip2	MAPK8IP2	same_symbol	23542	60597	HGNC:6883	MGI:1926555	True
ARHGEF2	ARHGEF2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.00021486327043911477	0.27331545639261523	0.3994924864796991	5	3	0.07600343072186334	0.005366742498130141	True	True	1.0	0.27331545639261523	51616241	ARHGEF2	Arhgef2	ARHGEF2	same_symbol	9181	16800	HGNC:682	MGI:103264	True
UPF2	UPF2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.009879767867540601	0.39021555367709215	0.2718828823055396	5	3	0.07600343072186334	0.03613674988490279	True	True	1.0	0.2718828823055396	51631144	UPF2	Upf2	UPF2	same_symbol	26019	326622	HGNC:17854	MGI:2449307	True
UNC13A	UNC13A	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.0017167440604175456	0.6928111441204731	0.271118833072076	5	2	0.07600343072186334	0.015247217002160102	True	True	1.0	0.271118833072076	51625735	UNC13A	Unc13a	UNC13A	same_symbol	23025	382018	HGNC:23150	MGI:3051532	True
PGM2L1	PGM2L1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.00021486327043911477	0.6406822109610709	0.26580415586697714	5	3	0.07600343072186334	0.005366742498130141	True	True	1.0	0.26580415586697714	51622385	PGM2L1	Pgm2l1	PGM2L1	same_symbol	283209	70974	HGNC:20898	MGI:1918224	True
MPHOSPH9	MPHOSPH9	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.00021486327043911477	0.3988593793681856	0.2651812399090034	5	3	0.07600343072186334	0.005366742498130141	True	True	1.0	0.2651812399090034	51634126	MPHOSPH9	Mphosph9	MPHOSPH9	same_symbol	10198	269702	HGNC:7215	MGI:2443138	True
GABRB3	GABRB3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.0017167440604175456	0.97808686267149	0.26429755978197567	5	3	0.07600343072186334	0.015247217002160102	True	True	1.0	0.26429755978197567	51631275	GABRB3	Gabrb3	GABRB3	same_symbol	2562	14402	HGNC:4083	MGI:95621	True
PACSIN1	PACSIN1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.00021486327043911477	0.4741628563743948	0.2640533990697317	5	2	0.07600343072186334	0.005366742498130141	True	True	1.0	0.2640533990697317	51620520	PACSIN1	Pacsin1	PACSIN1	same_symbol	29993	23969	HGNC:8570	MGI:1345181	True
DPM1	DPM1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.009879767867540601	0.48415444196766866	0.26322949178911775	5	3	0.07600343072186334	0.03613674988490279	True	True	1.0	0.26322949178911775	51628194	DPM1	Dpm1	DPM1	same_symbol	8813	13480	HGNC:3005	MGI:1330239	True
WBP11	WBP11	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.009879767867540601	0.25974936141897353	0.4035364612223775	5	3	0.07600343072186334	0.03613674988490279	True	True	1.0	0.25974936141897353	51629962	WBP11	Wbp11	WBP11	same_symbol	51729	60321	HGNC:16461	MGI:1891823	True
ENOX1	ENOX1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.00021486327043911477	0.6331014541766141	0.25802945550574324	5	2	0.07600343072186334	0.005366742498130141	True	True	1.0	0.25802945550574324	51625872	ENOX1	Enox1	ENOX1	same_symbol	55068	239188	HGNC:25474	MGI:2444896	True
EIF2A	EIF2A	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.009879767867540601	0.2577122959469083	0.42946271138119424	5	3	0.07600343072186334	0.03613674988490279	True	True	1.0	0.2577122959469083	51622478	EIF2A	Eif2a	EIF2A	same_symbol	83939	229317	HGNC:3254	MGI:1098684	True
SIPA1L3	SIPA1L3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.0017167440604175456	0.8949590856467946	0.2515910516434634	5	2	0.07600343072186334	0.015247217002160102	True	True	1.0	0.2515910516434634	51625815	SIPA1L3	Sipa1l3	SIPA1L3	same_symbol	23094	74206	HGNC:23801	MGI:1921456	True
DTNB	DTNB	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.009879767867540601	0.943446994819491	0.246820033787141	5	3	0.07600343072186334	0.03613674988490279	True	True	1.0	0.246820033787141	51616584	DTNB	Dtnb	DTNB	same_symbol	1838	13528	HGNC:3058	MGI:1203728	True
QTRT1	QTRT1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.009879767867540601	0.24993557291428048	0.24522290896470084	5	3	0.07600343072186334	0.03613674988490279	True	True	1.0	0.24522290896470084	51629822	QTRT1	Qtrt1	QTRT1	same_symbol	81890	60507	HGNC:23797	MGI:1931441	True
BCL7A	BCL7A	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.00021486327043911477	0.24447298120909877	0.5456663949996746	5	3	0.07600343072186334	0.005366742498130141	True	True	1.0	0.24447298120909877	51617213	BCL7A	Bcl7a	BCL7A	same_symbol	605	77045	HGNC:1004	MGI:1924295	True
MINPP1	MINPP1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.0017167440604175456	0.2477549093890124	0.2414396393686643	5	3	0.07600343072186334	0.015247217002160102	True	True	1.0	0.2414396393686643	51623221	MINPP1	Minpp1	MINPP1	same_symbol	9562	17330	HGNC:7102	MGI:1336159	True
MGAT5B	MGAT5B	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.00021486327043911477	0.24115174194236608	0.2858065263785752	5	2	0.07600343072186334	0.005366742498130141	True	True	1.0	0.24115174194236608	51633761	MGAT5B	Mgat5b	MGAT5B	same_symbol	146664	268510	HGNC:24140	MGI:3606200	True
COG1	COG1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.00021486327043911477	0.238707609458072	0.2856879925162238	5	3	0.07600343072186334	0.005366742498130141	True	True	1.0	0.238707609458072	51621231	COG1	Cog1	COG1	same_symbol	9382	16834	HGNC:6545	MGI:1333873	True
FLRT3	FLRT3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.009879767867540601	0.5456666584408854	0.23823821775141324	5	3	0.07600343072186334	0.03613674988490279	True	True	1.0	0.23823821775141324	51619864	FLRT3	Flrt3	FLRT3	same_symbol	23767	71436	HGNC:3762	MGI:1918686	True
FGF9	FGF9	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.00021486327043911477	0.23808644696347764	0.2823455480963695	5	3	0.07600343072186334	0.005366742498130141	True	True	1.0	0.23808644696347764	51626268	FGF9	Fgf9	FGF9	same_symbol	2254	14180	HGNC:3687	MGI:104723	True
ADD2	ADD2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.009879767867540601	0.68180506717272	0.235678123020391	5	3	0.07600343072186334	0.03613674988490279	True	True	1.0	0.235678123020391	51626005	ADD2	Add2	ADD2	same_symbol	119	11519	HGNC:244	MGI:87919	True
PCSK2	PCSK2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.00021486327043911477	0.9021457023497246	0.2349191010252536	5	3	0.07600343072186334	0.005366742498130141	True	True	1.0	0.2349191010252536	51631135	PCSK2	Pcsk2	PCSK2	same_symbol	5126	18549	HGNC:8744	MGI:97512	True
CDC40	CDC40	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.0017167440604175456	0.5311083785710415	0.23343869347061674	5	3	0.07600343072186334	0.015247217002160102	True	True	1.0	0.23343869347061674	51630071	CDC40	Cdc40	CDC40	same_symbol	51362	71713	HGNC:17350	MGI:1918963	True
KCNJ6	KCNJ6	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.00021486327043911477	0.955949465906764	0.23175263065265697	4	3	0.07600343072186334	0.005366742498130141	True	True	1.0	0.23175263065265697	51631421	KCNJ6	Kcnj6	KCNJ6	same_symbol	3763	16522	HGNC:6267	MGI:104781	True
HPCAL1	HPCAL1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.0017167440604175456	0.23173804692423586	0.2498067822263469	5	3	0.07600343072186334	0.015247217002160102	True	True	1.0	0.23173804692423586	51629665	HPCAL1	Hpcal1	HPCAL1	same_symbol	3241	53602	HGNC:5145	MGI:1855689	True
FRMD4B	FRMD4B	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.0017167440604175456	0.4251567011326901	0.23135248680141102	5	3	0.07600343072186334	0.015247217002160102	True	True	1.0	0.23135248680141102	51619697	FRMD4B	Frmd4b	FRMD4B	same_symbol	23150	232288	HGNC:24886	MGI:2141794	True
IGFBP5	IGFBP5	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.009879767867540601	0.22976462088727595	0.39106807746720484	5	3	0.07600343072186334	0.03613674988490279	True	True	1.0	0.22976462088727595	51621939	IGFBP5	Igfbp5	IGFBP5	same_symbol	3488	16011	HGNC:5474	MGI:96440	True
BHLHE22	BHLHE22	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.00021486327043911477	0.227861283603481	0.47427963055354994	5	3	0.07600343072186334	0.005366742498130141	True	True	1.0	0.227861283603481	51616472	BHLHE22	Bhlhe22	BHLHE22	same_symbol	27319	59058	HGNC:11963	MGI:1930001	True
RFX3	RFX3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.00021486327043911477	0.9930473985230899	0.2274856575616626	5	3	0.07600343072186334	0.005366742498130141	True	True	1.0	0.2274856575616626	51628902	RFX3	Rfx3	RFX3	same_symbol	5991	19726	HGNC:9984	MGI:106582	True
MMP16	MMP16	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.0017167440604175456	0.8376666695106136	0.22642647022681836	5	3	0.07600343072186334	0.015247217002160102	True	True	1.0	0.22642647022681836	51625317	MMP16	Mmp16	MMP16	same_symbol	4325	17389	HGNC:7162	MGI:1276107	True
SLMAP	SLMAP	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.009879767867540601	0.5158425192819602	0.22529408810515258	5	3	0.07600343072186334	0.03613674988490279	True	True	1.0	0.22529408810515258	51619082	SLMAP	Slmap	SLMAP	same_symbol	7871	83997	HGNC:16643	MGI:1933549	True
KCNJ3	KCNJ3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.00021486327043911477	0.9184738669715378	0.22403000879405977	5	2	0.07600343072186334	0.005366742498130141	True	True	1.0	0.22403000879405977	51625694	KCNJ3	Kcnj3	KCNJ3	same_symbol	3760	16519	HGNC:6264	MGI:104742	True
TUBGCP2	TUBGCP2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.009879767867540601	0.22339538657480415	0.2477645576837858	5	3	0.07600343072186334	0.03613674988490279	True	True	1.0	0.22339538657480415	51619836	TUBGCP2	Tubgcp2	TUBGCP2	same_symbol	10844	74237	HGNC:18599	MGI:1921487	True
DDI2	DDI2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.0017167440604175456	0.2934194769977488	0.22295645506934886	4	2	0.07600343072186334	0.015247217002160102	True	True	1.0	0.22295645506934886	51629623	DDI2	Ddi2	DDI2	same_symbol	84301	68817	HGNC:24578	MGI:1917244	True
TSGA10	TSGA10	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.00021486327043911477	0.34980430528375733	0.21887324906850283	5	2	0.07600343072186334	0.005366742498130141	True	True	1.0	0.21887324906850283	51628852	TSGA10	Tsga10	TSGA10	same_symbol	80705	211484	HGNC:14927	MGI:2685063	True
AGTPBP1	AGTPBP1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.009879767867540601	0.6756484077713993	0.21783052430628044	5	3	0.07600343072186334	0.03613674988490279	True	True	1.0	0.21783052430628044	51617530	AGTPBP1	Agtpbp1	AGTPBP1	same_symbol	23287	67269	HGNC:17258	MGI:2159437	True
MAPK14	MAPK14	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.0017167440604175456	0.4937343915720419	0.2167083930378401	5	3	0.07600343072186334	0.015247217002160102	True	True	1.0	0.2167083930378401	51618979	MAPK14	Mapk14	MAPK14	same_symbol	1432	26416	HGNC:6876	MGI:1346865	True
MBNL2	MBNL2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.009879767867540601	0.9141568834891816	0.21657487378927742	5	2	0.07600343072186334	0.03613674988490279	True	True	1.0	0.21657487378927742	51621046	MBNL2	Mbnl2	MBNL2	same_symbol	10150	105559	HGNC:16746	MGI:2145597	True
HSPH1	HSPH1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.009879767867540601	0.45994802418924663	0.21622568554597316	5	3	0.07600343072186334	0.03613674988490279	True	True	1.0	0.21622568554597316	51621763	HSPH1	Hsph1	HSPH1	same_symbol	10808	15505	HGNC:16969	MGI:105053	True
SLC29A4	SLC29A4	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.009879767867540601	0.3939745551944212	0.21138676888940974	5	3	0.07600343072186334	0.03613674988490279	True	True	1.0	0.21138676888940974	51624823	SLC29A4	Slc29a4	SLC29A4	same_symbol	222962	243328	HGNC:23097	MGI:2385330	True
GSE1	GSE1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.0017167440604175456	0.20900179929217327	0.4833350925196691	5	3	0.07600343072186334	0.015247217002160102	True	True	1.0	0.20900179929217327	51621042	GSE1	Gse1	GSE1	same_symbol	23199	382034	HGNC:28979	MGI:1098275	True
ZFHX2	ZFHX2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	1.0	0.5	0.5	0.00021486327043911477	0.30370169505967193	0.20852152941842733	5	2	0.07600343072186334	0.005366742498130141	True	True	1.0	0.20852152941842733	51627375	ZFHX2	Zfhx2	ZFHX2	same_symbol	85446	239102	HGNC:20152	MGI:2686934	True
