gene	target_sources	target_sets	model_terms_supported	best_priority	is_tf_or_regulatory_candidate	n_target_rows	sample_accession	donor_id	gene_feature_index_0based	gene_feature_id	gene_feature_name	chrom	gene_start	gene_end	peak_feature_index_0based	peak_feature_id	peak_chrom	peak_start	peak_end	peak_category	distance_to_gene_body_bp	peak_width_bp	extraction_priority
BARHL1	developmental_origin_module;niche_circuit_module	cerebellar_fate_rhombic_lip_shh;hindbrain_rhombic_lip_pattern	FatePolarity	high	False	2	GSM9558423	H187	17345	ENSG00000125492	BARHL1	chr9	132582605	132582659	146321	chr9:132669799-132670648	chr9	132669799	132670648	distal_100kb	87140	850	distal_context_peak
BARHL1	developmental_origin_module;niche_circuit_module	cerebellar_fate_rhombic_lip_shh;hindbrain_rhombic_lip_pattern	FatePolarity	high	False	2	GSM9558423	H187	17345	ENSG00000125492	BARHL1	chr9	132582605	132582659	146322	chr9:132673122-132673981	chr9	132673122	132673981	distal_100kb	90463	860	distal_context_peak
BARHL1	developmental_origin_module;niche_circuit_module	cerebellar_fate_rhombic_lip_shh;hindbrain_rhombic_lip_pattern	FatePolarity	high	False	2	GSM9558423	H187	17345	ENSG00000125492	BARHL1	chr9	132582605	132582659	146323	chr9:132677793-132678659	chr9	132677793	132678659	distal_100kb	95134	867	distal_context_peak
BASP1	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 3 broad both-screen mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558423	H187	9566	ENSG00000176788	BASP1	chr5	17216822	17217631	117876	chr5:17132258-17133189	chr5	17132258	17133189	distal_100kb	83633	932	distal_context_peak
BASP1	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 3 broad both-screen mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558423	H187	9566	ENSG00000176788	BASP1	chr5	17216822	17217631	117877	chr5:17167178-17168057	chr5	17167178	17168057	distal_100kb	48765	880	distal_context_peak
BASP1	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 3 broad both-screen mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558423	H187	9566	ENSG00000176788	BASP1	chr5	17216822	17217631	117878	chr5:17172627-17173586	chr5	17172627	17173586	distal_100kb	43236	960	distal_context_peak
BASP1	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 3 broad both-screen mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558423	H187	9566	ENSG00000176788	BASP1	chr5	17216822	17217631	117879	chr5:17186014-17186916	chr5	17186014	17186916	distal_100kb	29906	903	distal_context_peak
BASP1	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 3 broad both-screen mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558423	H187	9566	ENSG00000176788	BASP1	chr5	17216822	17217631	117880	chr5:17189138-17189987	chr5	17189138	17189987	distal_100kb	26835	850	distal_context_peak
BASP1	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 3 broad both-screen mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558423	H187	9566	ENSG00000176788	BASP1	chr5	17216822	17217631	117881	chr5:17190265-17191066	chr5	17190265	17191066	distal_100kb	25756	802	distal_context_peak
BASP1	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 3 broad both-screen mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558423	H187	9566	ENSG00000176788	BASP1	chr5	17216822	17217631	117882	chr5:17203127-17204008	chr5	17203127	17204008	distal_100kb	12814	882	distal_context_peak
BASP1	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 3 broad both-screen mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558423	H187	9566	ENSG00000176788	BASP1	chr5	17216822	17217631	117883	chr5:17212908-17213637	chr5	17212908	17213637	proximal_10kb	3185	730	proximal_peak
BASP1	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 3 broad both-screen mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558423	H187	9566	ENSG00000176788	BASP1	chr5	17216822	17217631	117884	chr5:17215935-17216831	chr5	17215935	17216831	gene_body_overlap	0	897	high_priority_promoter_gene_peak
BASP1	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 3 broad both-screen mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558423	H187	9566	ENSG00000176788	BASP1	chr5	17216822	17217631	117885	chr5:17218762-17219469	chr5	17218762	17219469	gene_edge_2kb	1131	708	high_priority_promoter_gene_peak
BASP1	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 3 broad both-screen mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558423	H187	9566	ENSG00000176788	BASP1	chr5	17216822	17217631	117886	chr5:17222329-17223192	chr5	17222329	17223192	proximal_10kb	4698	864	proximal_peak
BASP1	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 3 broad both-screen mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558423	H187	9566	ENSG00000176788	BASP1	chr5	17216822	17217631	117887	chr5:17224679-17225567	chr5	17224679	17225567	proximal_10kb	7048	889	proximal_peak
BASP1	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 3 broad both-screen mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558423	H187	9566	ENSG00000176788	BASP1	chr5	17216822	17217631	117888	chr5:17229053-17229854	chr5	17229053	17229854	distal_100kb	11422	802	distal_context_peak
BASP1	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 3 broad both-screen mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558423	H187	9566	ENSG00000176788	BASP1	chr5	17216822	17217631	117889	chr5:17231030-17231888	chr5	17231030	17231888	distal_100kb	13399	859	distal_context_peak
BASP1	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 3 broad both-screen mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558423	H187	9566	ENSG00000176788	BASP1	chr5	17216822	17217631	117890	chr5:17238116-17239004	chr5	17238116	17239004	distal_100kb	20485	889	distal_context_peak
BASP1	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 3 broad both-screen mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558423	H187	9566	ENSG00000176788	BASP1	chr5	17216822	17217631	117891	chr5:17241343-17242183	chr5	17241343	17242183	distal_100kb	23712	841	distal_context_peak
BASP1	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 3 broad both-screen mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558423	H187	9566	ENSG00000176788	BASP1	chr5	17216822	17217631	117892	chr5:17243309-17244128	chr5	17243309	17244128	distal_100kb	25678	820	distal_context_peak
BASP1	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 3 broad both-screen mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558423	H187	9566	ENSG00000176788	BASP1	chr5	17216822	17217631	117893	chr5:17248862-17249757	chr5	17248862	17249757	distal_100kb	31231	896	distal_context_peak
BASP1	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 3 broad both-screen mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558423	H187	9566	ENSG00000176788	BASP1	chr5	17216822	17217631	117894	chr5:17257588-17258498	chr5	17257588	17258498	distal_100kb	39957	911	distal_context_peak
BASP1	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 3 broad both-screen mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558423	H187	9566	ENSG00000176788	BASP1	chr5	17216822	17217631	117895	chr5:17268077-17268906	chr5	17268077	17268906	distal_100kb	50446	830	distal_context_peak
BASP1	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 3 broad both-screen mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558423	H187	9566	ENSG00000176788	BASP1	chr5	17216822	17217631	117896	chr5:17271893-17272798	chr5	17271893	17272798	distal_100kb	54262	906	distal_context_peak
BASP1	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 3 broad both-screen mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	GSM9558423	H187	9566	ENSG00000176788	BASP1	chr5	17216822	17217631	117897	chr5:17278649-17279568	chr5	17278649	17279568	distal_100kb	61018	920	distal_context_peak
BCL11B	developmental_origin_module;niche_circuit_module	dentate_fate_wnt_prox1;medial_pallium_dentate_lineage	FatePolarity	high	True	2	GSM9558423	H187	24832	ENSG00000127152	BCL11B	chr14	99271484	99272197	69329	chr14:99188655-99189427	chr14	99188655	99189427	distal_100kb	82057	773	distal_context_peak
BCL11B	developmental_origin_module;niche_circuit_module	dentate_fate_wnt_prox1;medial_pallium_dentate_lineage	FatePolarity	high	True	2	GSM9558423	H187	24832	ENSG00000127152	BCL11B	chr14	99271484	99272197	69330	chr14:99191784-99192670	chr14	99191784	99192670	distal_100kb	78814	887	distal_context_peak
BCL11B	developmental_origin_module;niche_circuit_module	dentate_fate_wnt_prox1;medial_pallium_dentate_lineage	FatePolarity	high	True	2	GSM9558423	H187	24832	ENSG00000127152	BCL11B	chr14	99271484	99272197	69331	chr14:99195707-99196645	chr14	99195707	99196645	distal_100kb	74839	939	distal_context_peak
BCL11B	developmental_origin_module;niche_circuit_module	dentate_fate_wnt_prox1;medial_pallium_dentate_lineage	FatePolarity	high	True	2	GSM9558423	H187	24832	ENSG00000127152	BCL11B	chr14	99271484	99272197	69332	chr14:99200123-99201040	chr14	99200123	99201040	distal_100kb	70444	918	distal_context_peak
BCL11B	developmental_origin_module;niche_circuit_module	dentate_fate_wnt_prox1;medial_pallium_dentate_lineage	FatePolarity	high	True	2	GSM9558423	H187	24832	ENSG00000127152	BCL11B	chr14	99271484	99272197	69333	chr14:99202756-99203612	chr14	99202756	99203612	distal_100kb	67872	857	distal_context_peak
BCL11B	developmental_origin_module;niche_circuit_module	dentate_fate_wnt_prox1;medial_pallium_dentate_lineage	FatePolarity	high	True	2	GSM9558423	H187	24832	ENSG00000127152	BCL11B	chr14	99271484	99272197	69334	chr14:99215001-99215852	chr14	99215001	99215852	distal_100kb	55632	852	distal_context_peak
BCL11B	developmental_origin_module;niche_circuit_module	dentate_fate_wnt_prox1;medial_pallium_dentate_lineage	FatePolarity	high	True	2	GSM9558423	H187	24832	ENSG00000127152	BCL11B	chr14	99271484	99272197	69335	chr14:99241353-99242264	chr14	99241353	99242264	distal_100kb	29220	912	distal_context_peak
BCL11B	developmental_origin_module;niche_circuit_module	dentate_fate_wnt_prox1;medial_pallium_dentate_lineage	FatePolarity	high	True	2	GSM9558423	H187	24832	ENSG00000127152	BCL11B	chr14	99271484	99272197	69336	chr14:99266265-99267146	chr14	99266265	99267146	proximal_10kb	4338	882	proximal_peak
BCL11B	developmental_origin_module;niche_circuit_module	dentate_fate_wnt_prox1;medial_pallium_dentate_lineage	FatePolarity	high	True	2	GSM9558423	H187	24832	ENSG00000127152	BCL11B	chr14	99271484	99272197	69337	chr14:99269512-99270421	chr14	99269512	99270421	gene_edge_2kb	1063	910	high_priority_promoter_gene_peak
BCL11B	developmental_origin_module;niche_circuit_module	dentate_fate_wnt_prox1;medial_pallium_dentate_lineage	FatePolarity	high	True	2	GSM9558423	H187	24832	ENSG00000127152	BCL11B	chr14	99271484	99272197	69338	chr14:99271764-99272685	chr14	99271764	99272685	gene_body_overlap	0	922	high_priority_promoter_gene_peak
BCL11B	developmental_origin_module;niche_circuit_module	dentate_fate_wnt_prox1;medial_pallium_dentate_lineage	FatePolarity	high	True	2	GSM9558423	H187	24832	ENSG00000127152	BCL11B	chr14	99271484	99272197	69339	chr14:99274347-99275261	chr14	99274347	99275261	proximal_10kb	2150	915	proximal_peak
BCL11B	developmental_origin_module;niche_circuit_module	dentate_fate_wnt_prox1;medial_pallium_dentate_lineage	FatePolarity	high	True	2	GSM9558423	H187	24832	ENSG00000127152	BCL11B	chr14	99271484	99272197	69340	chr14:99327460-99328420	chr14	99327460	99328420	distal_100kb	55263	961	distal_context_peak
BCL11B	developmental_origin_module;niche_circuit_module	dentate_fate_wnt_prox1;medial_pallium_dentate_lineage	FatePolarity	high	True	2	GSM9558423	H187	24832	ENSG00000127152	BCL11B	chr14	99271484	99272197	69341	chr14:99349034-99349945	chr14	99349034	99349945	distal_100kb	76837	912	distal_context_peak
BCL11B	developmental_origin_module;niche_circuit_module	dentate_fate_wnt_prox1;medial_pallium_dentate_lineage	FatePolarity	high	True	2	GSM9558423	H187	24832	ENSG00000127152	BCL11B	chr14	99271484	99272197	69342	chr14:99350526-99351217	chr14	99350526	99351217	distal_100kb	78329	692	distal_context_peak
BCL7A	manuscript_candidate_tier	Tier 4 screen-specific mechanism support	ConstructionBalance	medium	True	1	GSM9558423	H187	22695	ENSG00000110987	BCL7A	chr12	122019421	122021886	62655	chr12:121924849-121925791	chr12	121924849	121925791	distal_100kb	93630	943	distal_context_peak
BCL7A	manuscript_candidate_tier	Tier 4 screen-specific mechanism support	ConstructionBalance	medium	True	1	GSM9558423	H187	22695	ENSG00000110987	BCL7A	chr12	122019421	122021886	62656	chr12:121955389-121956207	chr12	121955389	121956207	distal_100kb	63214	819	distal_context_peak
BCL7A	manuscript_candidate_tier	Tier 4 screen-specific mechanism support	ConstructionBalance	medium	True	1	GSM9558423	H187	22695	ENSG00000110987	BCL7A	chr12	122019421	122021886	62657	chr12:121968678-121969589	chr12	121968678	121969589	distal_100kb	49832	912	distal_context_peak
BCL7A	manuscript_candidate_tier	Tier 4 screen-specific mechanism support	ConstructionBalance	medium	True	1	GSM9558423	H187	22695	ENSG00000110987	BCL7A	chr12	122019421	122021886	62658	chr12:122021674-122022403	chr12	122021674	122022403	gene_body_overlap	0	730	gene_body_peak
BCL7A	manuscript_candidate_tier	Tier 4 screen-specific mechanism support	ConstructionBalance	medium	True	1	GSM9558423	H187	22695	ENSG00000110987	BCL7A	chr12	122019421	122021886	62659	chr12:122028092-122028982	chr12	122028092	122028982	proximal_10kb	6206	891	proximal_peak
BCL7A	manuscript_candidate_tier	Tier 4 screen-specific mechanism support	ConstructionBalance	medium	True	1	GSM9558423	H187	22695	ENSG00000110987	BCL7A	chr12	122019421	122021886	62660	chr12:122031228-122032128	chr12	122031228	122032128	proximal_10kb	9342	901	proximal_peak
BCL7A	manuscript_candidate_tier	Tier 4 screen-specific mechanism support	ConstructionBalance	medium	True	1	GSM9558423	H187	22695	ENSG00000110987	BCL7A	chr12	122019421	122021886	62661	chr12:122034916-122035818	chr12	122034916	122035818	distal_100kb	13030	903	distal_context_peak
BCL7A	manuscript_candidate_tier	Tier 4 screen-specific mechanism support	ConstructionBalance	medium	True	1	GSM9558423	H187	22695	ENSG00000110987	BCL7A	chr12	122019421	122021886	62662	chr12:122050950-122051846	chr12	122050950	122051846	distal_100kb	29064	897	distal_context_peak
BCL7A	manuscript_candidate_tier	Tier 4 screen-specific mechanism support	ConstructionBalance	medium	True	1	GSM9558423	H187	22695	ENSG00000110987	BCL7A	chr12	122019421	122021886	62663	chr12:122054102-122054994	chr12	122054102	122054994	distal_100kb	32216	893	distal_context_peak
BCL7A	manuscript_candidate_tier	Tier 4 screen-specific mechanism support	ConstructionBalance	medium	True	1	GSM9558423	H187	22695	ENSG00000110987	BCL7A	chr12	122019421	122021886	62664	chr12:122061090-122061967	chr12	122061090	122061967	distal_100kb	39204	878	distal_context_peak
BCL7A	manuscript_candidate_tier	Tier 4 screen-specific mechanism support	ConstructionBalance	medium	True	1	GSM9558423	H187	22695	ENSG00000110987	BCL7A	chr12	122019421	122021886	62665	chr12:122062708-122063624	chr12	122062708	122063624	distal_100kb	40822	917	distal_context_peak
BCL7A	manuscript_candidate_tier	Tier 4 screen-specific mechanism support	ConstructionBalance	medium	True	1	GSM9558423	H187	22695	ENSG00000110987	BCL7A	chr12	122019421	122021886	62666	chr12:122063814-122064631	chr12	122063814	122064631	distal_100kb	41928	818	distal_context_peak
BCL7A	manuscript_candidate_tier	Tier 4 screen-specific mechanism support	ConstructionBalance	medium	True	1	GSM9558423	H187	22695	ENSG00000110987	BCL7A	chr12	122019421	122021886	62667	chr12:122072179-122073098	chr12	122072179	122073098	distal_100kb	50293	920	distal_context_peak
BCL7A	manuscript_candidate_tier	Tier 4 screen-specific mechanism support	ConstructionBalance	medium	True	1	GSM9558423	H187	22695	ENSG00000110987	BCL7A	chr12	122019421	122021886	62668	chr12:122078227-122079139	chr12	122078227	122079139	distal_100kb	56341	913	distal_context_peak
