gene	gene_feature_row_1based	gene_feature_id	gene_feature_name	chrom	gene_start	gene_end	target_sources	target_sets	model_terms_supported	best_priority	is_tf_or_regulatory_candidate	n_target_rows	peak_feature_row_1based	peak_feature_id	peak_chrom	peak_start	peak_end	peak_category	distance_to_gene_body_bp	peak_width_bp	extraction_priority
BASP1	9567	ENSG00000176788	BASP1	chr5	17216822	17217631	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 3 broad both-screen mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	137886	chr5:17229060-17229886	chr5	17229060	17229886	distal_100kb	11429	827	distal_context_peak
BASP1	9567	ENSG00000176788	BASP1	chr5	17216822	17217631	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 3 broad both-screen mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	137887	chr5:17241290-17242060	chr5	17241290	17242060	distal_100kb	23659	771	distal_context_peak
BASP1	9567	ENSG00000176788	BASP1	chr5	17216822	17217631	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 3 broad both-screen mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	137888	chr5:17255323-17256265	chr5	17255323	17256265	distal_100kb	37692	943	distal_context_peak
BASP1	9567	ENSG00000176788	BASP1	chr5	17216822	17217631	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 3 broad both-screen mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	137889	chr5:17275096-17276007	chr5	17275096	17276007	distal_100kb	57465	912	distal_context_peak
BASP1	9567	ENSG00000176788	BASP1	chr5	17216822	17217631	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 3 broad both-screen mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	137890	chr5:17282109-17282898	chr5	17282109	17282898	distal_100kb	64478	790	distal_context_peak
BASP1	9567	ENSG00000176788	BASP1	chr5	17216822	17217631	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 3 broad both-screen mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	137891	chr5:17302070-17302906	chr5	17302070	17302906	distal_100kb	84439	837	distal_context_peak
BASP1	9567	ENSG00000176788	BASP1	chr5	17216822	17217631	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 3 broad both-screen mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction	ConstructionBalance;EpigenomicCompatibility	high	False	3	137892	chr5:17306098-17306992	chr5	17306098	17306992	distal_100kb	88467	895	distal_context_peak
BCL11B	24833	ENSG00000127152	BCL11B	chr14	99271484	99272197	developmental_origin_module;niche_circuit_module	dentate_fate_wnt_prox1;medial_pallium_dentate_lineage	FatePolarity	high	True	2	77882	chr14:99188588-99189099	chr14	99188588	99189099	distal_100kb	82385	512	distal_context_peak
BCL11B	24833	ENSG00000127152	BCL11B	chr14	99271484	99272197	developmental_origin_module;niche_circuit_module	dentate_fate_wnt_prox1;medial_pallium_dentate_lineage	FatePolarity	high	True	2	77883	chr14:99191209-99191727	chr14	99191209	99191727	distal_100kb	79757	519	distal_context_peak
BCL11B	24833	ENSG00000127152	BCL11B	chr14	99271484	99272197	developmental_origin_module;niche_circuit_module	dentate_fate_wnt_prox1;medial_pallium_dentate_lineage	FatePolarity	high	True	2	77884	chr14:99191870-99192619	chr14	99191870	99192619	distal_100kb	78865	750	distal_context_peak
BCL11B	24833	ENSG00000127152	BCL11B	chr14	99271484	99272197	developmental_origin_module;niche_circuit_module	dentate_fate_wnt_prox1;medial_pallium_dentate_lineage	FatePolarity	high	True	2	77885	chr14:99260679-99261558	chr14	99260679	99261558	proximal_10kb	9926	880	proximal_peak
BCL11B	24833	ENSG00000127152	BCL11B	chr14	99271484	99272197	developmental_origin_module;niche_circuit_module	dentate_fate_wnt_prox1;medial_pallium_dentate_lineage	FatePolarity	high	True	2	77886	chr14:99266275-99267171	chr14	99266275	99267171	proximal_10kb	4313	897	proximal_peak
BCL11B	24833	ENSG00000127152	BCL11B	chr14	99271484	99272197	developmental_origin_module;niche_circuit_module	dentate_fate_wnt_prox1;medial_pallium_dentate_lineage	FatePolarity	high	True	2	77887	chr14:99268450-99269161	chr14	99268450	99269161	proximal_10kb	2323	712	proximal_peak
BCL11B	24833	ENSG00000127152	BCL11B	chr14	99271484	99272197	developmental_origin_module;niche_circuit_module	dentate_fate_wnt_prox1;medial_pallium_dentate_lineage	FatePolarity	high	True	2	77888	chr14:99270437-99271265	chr14	99270437	99271265	gene_edge_2kb	219	829	high_priority_promoter_gene_peak
BCL11B	24833	ENSG00000127152	BCL11B	chr14	99271484	99272197	developmental_origin_module;niche_circuit_module	dentate_fate_wnt_prox1;medial_pallium_dentate_lineage	FatePolarity	high	True	2	77889	chr14:99271819-99272703	chr14	99271819	99272703	gene_body_overlap	0	885	high_priority_promoter_gene_peak
BCL11B	24833	ENSG00000127152	BCL11B	chr14	99271484	99272197	developmental_origin_module;niche_circuit_module	dentate_fate_wnt_prox1;medial_pallium_dentate_lineage	FatePolarity	high	True	2	77890	chr14:99274305-99275237	chr14	99274305	99275237	proximal_10kb	2108	933	proximal_peak
BCL11B	24833	ENSG00000127152	BCL11B	chr14	99271484	99272197	developmental_origin_module;niche_circuit_module	dentate_fate_wnt_prox1;medial_pallium_dentate_lineage	FatePolarity	high	True	2	77891	chr14:99276767-99277328	chr14	99276767	99277328	proximal_10kb	4570	562	proximal_peak
BCL11B	24833	ENSG00000127152	BCL11B	chr14	99271484	99272197	developmental_origin_module;niche_circuit_module	dentate_fate_wnt_prox1;medial_pallium_dentate_lineage	FatePolarity	high	True	2	77892	chr14:99277444-99278110	chr14	99277444	99278110	proximal_10kb	5247	667	proximal_peak
BCL11B	24833	ENSG00000127152	BCL11B	chr14	99271484	99272197	developmental_origin_module;niche_circuit_module	dentate_fate_wnt_prox1;medial_pallium_dentate_lineage	FatePolarity	high	True	2	77893	chr14:99333538-99334366	chr14	99333538	99334366	distal_100kb	61341	829	distal_context_peak
BCL11B	24833	ENSG00000127152	BCL11B	chr14	99271484	99272197	developmental_origin_module;niche_circuit_module	dentate_fate_wnt_prox1;medial_pallium_dentate_lineage	FatePolarity	high	True	2	77894	chr14:99348864-99349694	chr14	99348864	99349694	distal_100kb	76667	831	distal_context_peak
BCL11B	24833	ENSG00000127152	BCL11B	chr14	99271484	99272197	developmental_origin_module;niche_circuit_module	dentate_fate_wnt_prox1;medial_pallium_dentate_lineage	FatePolarity	high	True	2	77895	chr14:99357341-99358243	chr14	99357341	99358243	distal_100kb	85144	903	distal_context_peak
BCL7A	22696	ENSG00000110987	BCL7A	chr12	122019421	122021886	manuscript_candidate_tier	Tier 4 screen-specific mechanism support	ConstructionBalance	medium	True	1	68577	chr12:121955570-121956460	chr12	121955570	121956460	distal_100kb	62961	891	distal_context_peak
BCL7A	22696	ENSG00000110987	BCL7A	chr12	122019421	122021886	manuscript_candidate_tier	Tier 4 screen-specific mechanism support	ConstructionBalance	medium	True	1	68578	chr12:121970671-121971576	chr12	121970671	121971576	distal_100kb	47845	906	distal_context_peak
BCL7A	22696	ENSG00000110987	BCL7A	chr12	122019421	122021886	manuscript_candidate_tier	Tier 4 screen-specific mechanism support	ConstructionBalance	medium	True	1	68579	chr12:121991911-121992786	chr12	121991911	121992786	distal_100kb	26635	876	distal_context_peak
BCL7A	22696	ENSG00000110987	BCL7A	chr12	122019421	122021886	manuscript_candidate_tier	Tier 4 screen-specific mechanism support	ConstructionBalance	medium	True	1	68580	chr12:122001308-122002210	chr12	122001308	122002210	distal_100kb	17211	903	distal_context_peak
BCL7A	22696	ENSG00000110987	BCL7A	chr12	122019421	122021886	manuscript_candidate_tier	Tier 4 screen-specific mechanism support	ConstructionBalance	medium	True	1	68581	chr12:122021518-122022332	chr12	122021518	122022332	gene_body_overlap	0	815	gene_body_peak
BCL7A	22696	ENSG00000110987	BCL7A	chr12	122019421	122021886	manuscript_candidate_tier	Tier 4 screen-specific mechanism support	ConstructionBalance	medium	True	1	68582	chr12:122028184-122029043	chr12	122028184	122029043	proximal_10kb	6298	860	proximal_peak
BCL7A	22696	ENSG00000110987	BCL7A	chr12	122019421	122021886	manuscript_candidate_tier	Tier 4 screen-specific mechanism support	ConstructionBalance	medium	True	1	68583	chr12:122032349-122033128	chr12	122032349	122033128	distal_100kb	10463	780	distal_context_peak
BCL7A	22696	ENSG00000110987	BCL7A	chr12	122019421	122021886	manuscript_candidate_tier	Tier 4 screen-specific mechanism support	ConstructionBalance	medium	True	1	68584	chr12:122034913-122035754	chr12	122034913	122035754	distal_100kb	13027	842	distal_context_peak
BCL7A	22696	ENSG00000110987	BCL7A	chr12	122019421	122021886	manuscript_candidate_tier	Tier 4 screen-specific mechanism support	ConstructionBalance	medium	True	1	68585	chr12:122054137-122054995	chr12	122054137	122054995	distal_100kb	32251	859	distal_context_peak
BCL7A	22696	ENSG00000110987	BCL7A	chr12	122019421	122021886	manuscript_candidate_tier	Tier 4 screen-specific mechanism support	ConstructionBalance	medium	True	1	68586	chr12:122062713-122063561	chr12	122062713	122063561	distal_100kb	40827	849	distal_context_peak
BCL7A	22696	ENSG00000110987	BCL7A	chr12	122019421	122021886	manuscript_candidate_tier	Tier 4 screen-specific mechanism support	ConstructionBalance	medium	True	1	68587	chr12:122063783-122064578	chr12	122063783	122064578	distal_100kb	41897	796	distal_context_peak
BCL7A	22696	ENSG00000110987	BCL7A	chr12	122019421	122021886	manuscript_candidate_tier	Tier 4 screen-specific mechanism support	ConstructionBalance	medium	True	1	68588	chr12:122072159-122073068	chr12	122072159	122073068	distal_100kb	50273	910	distal_context_peak
BCL7A	22696	ENSG00000110987	BCL7A	chr12	122019421	122021886	manuscript_candidate_tier	Tier 4 screen-specific mechanism support	ConstructionBalance	medium	True	1	68589	chr12:122078177-122079109	chr12	122078177	122079109	distal_100kb	56291	933	distal_context_peak
BCL7A	22696	ENSG00000110987	BCL7A	chr12	122019421	122021886	manuscript_candidate_tier	Tier 4 screen-specific mechanism support	ConstructionBalance	medium	True	1	68590	chr12:122096351-122097216	chr12	122096351	122097216	distal_100kb	74465	866	distal_context_peak
BCL7A	22696	ENSG00000110987	BCL7A	chr12	122019421	122021886	manuscript_candidate_tier	Tier 4 screen-specific mechanism support	ConstructionBalance	medium	True	1	68591	chr12:122098031-122098892	chr12	122098031	122098892	distal_100kb	76145	862	distal_context_peak
BCL7A	22696	ENSG00000110987	BCL7A	chr12	122019421	122021886	manuscript_candidate_tier	Tier 4 screen-specific mechanism support	ConstructionBalance	medium	True	1	68592	chr12:122116798-122117621	chr12	122116798	122117621	distal_100kb	94912	824	distal_context_peak
BMP4	24271	ENSG00000125378	BMP4	chr14	53953454	53956825	niche_circuit_module	shared_neurogenic_niche_state	NicheSignal	high	False	1	75521	chr14:53896656-53897495	chr14	53896656	53897495	distal_100kb	55959	840	distal_context_peak
BMP4	24271	ENSG00000125378	BMP4	chr14	53953454	53956825	niche_circuit_module	shared_neurogenic_niche_state	NicheSignal	high	False	1	75522	chr14:53946438-53947223	chr14	53946438	53947223	proximal_10kb	6231	786	proximal_peak
BMP4	24271	ENSG00000125378	BMP4	chr14	53953454	53956825	niche_circuit_module	shared_neurogenic_niche_state	NicheSignal	high	False	1	75523	chr14:53953122-53954046	chr14	53953122	53954046	gene_body_overlap	0	925	high_priority_promoter_gene_peak
BMP4	24271	ENSG00000125378	BMP4	chr14	53953454	53956825	niche_circuit_module	shared_neurogenic_niche_state	NicheSignal	high	False	1	75524	chr14:53956427-53957201	chr14	53956427	53957201	gene_body_overlap	0	775	high_priority_promoter_gene_peak
BMP4	24271	ENSG00000125378	BMP4	chr14	53953454	53956825	niche_circuit_module	shared_neurogenic_niche_state	NicheSignal	high	False	1	75525	chr14:53963218-53964154	chr14	53963218	53964154	proximal_10kb	6393	937	proximal_peak
BMP4	24271	ENSG00000125378	BMP4	chr14	53953454	53956825	niche_circuit_module	shared_neurogenic_niche_state	NicheSignal	high	False	1	75526	chr14:54002546-54003342	chr14	54002546	54003342	distal_100kb	45721	797	distal_context_peak
BMP4	24271	ENSG00000125378	BMP4	chr14	53953454	53956825	niche_circuit_module	shared_neurogenic_niche_state	NicheSignal	high	False	1	75527	chr14:54003518-54004128	chr14	54003518	54004128	distal_100kb	46693	611	distal_context_peak
BMPR1A	18331	ENSG00000107779	BMPR1A	chr10	86756649	86756650	niche_circuit_module	shared_neurogenic_niche_state	NicheSignal	high	False	1	52855	chr10:86665712-86666480	chr10	86665712	86666480	distal_100kb	90169	769	distal_context_peak
BMPR1A	18331	ENSG00000107779	BMPR1A	chr10	86756649	86756650	niche_circuit_module	shared_neurogenic_niche_state	NicheSignal	high	False	1	52856	chr10:86666604-86667020	chr10	86666604	86667020	distal_100kb	89629	417	distal_context_peak
BMPR1A	18331	ENSG00000107779	BMPR1A	chr10	86756649	86756650	niche_circuit_module	shared_neurogenic_niche_state	NicheSignal	high	False	1	52857	chr10:86673561-86674421	chr10	86673561	86674421	distal_100kb	82228	861	distal_context_peak
BMPR1A	18331	ENSG00000107779	BMPR1A	chr10	86756649	86756650	niche_circuit_module	shared_neurogenic_niche_state	NicheSignal	high	False	1	52858	chr10:86674773-86675596	chr10	86674773	86675596	distal_100kb	81053	824	distal_context_peak
BMPR1A	18331	ENSG00000107779	BMPR1A	chr10	86756649	86756650	niche_circuit_module	shared_neurogenic_niche_state	NicheSignal	high	False	1	52859	chr10:86683964-86684842	chr10	86683964	86684842	distal_100kb	71807	879	distal_context_peak
BMPR1A	18331	ENSG00000107779	BMPR1A	chr10	86756649	86756650	niche_circuit_module	shared_neurogenic_niche_state	NicheSignal	high	False	1	52860	chr10:86688112-86688960	chr10	86688112	86688960	distal_100kb	67689	849	distal_context_peak
BMPR1A	18331	ENSG00000107779	BMPR1A	chr10	86756649	86756650	niche_circuit_module	shared_neurogenic_niche_state	NicheSignal	high	False	1	52861	chr10:86710912-86711801	chr10	86710912	86711801	distal_100kb	44848	890	distal_context_peak
BMPR1A	18331	ENSG00000107779	BMPR1A	chr10	86756649	86756650	niche_circuit_module	shared_neurogenic_niche_state	NicheSignal	high	False	1	52862	chr10:86729986-86730788	chr10	86729986	86730788	distal_100kb	25861	803	distal_context_peak
BMPR1A	18331	ENSG00000107779	BMPR1A	chr10	86756649	86756650	niche_circuit_module	shared_neurogenic_niche_state	NicheSignal	high	False	1	52863	chr10:86732840-86733697	chr10	86732840	86733697	distal_100kb	22952	858	distal_context_peak
BMPR1A	18331	ENSG00000107779	BMPR1A	chr10	86756649	86756650	niche_circuit_module	shared_neurogenic_niche_state	NicheSignal	high	False	1	52864	chr10:86737727-86738556	chr10	86737727	86738556	distal_100kb	18093	830	distal_context_peak
BMPR1A	18331	ENSG00000107779	BMPR1A	chr10	86756649	86756650	niche_circuit_module	shared_neurogenic_niche_state	NicheSignal	high	False	1	52865	chr10:86756002-86756920	chr10	86756002	86756920	gene_body_overlap	0	919	high_priority_promoter_gene_peak
BMPR1A	18331	ENSG00000107779	BMPR1A	chr10	86756649	86756650	niche_circuit_module	shared_neurogenic_niche_state	NicheSignal	high	False	1	52866	chr10:86769970-86770772	chr10	86769970	86770772	distal_100kb	13320	803	distal_context_peak
BMPR1A	18331	ENSG00000107779	BMPR1A	chr10	86756649	86756650	niche_circuit_module	shared_neurogenic_niche_state	NicheSignal	high	False	1	52867	chr10:86775281-86776117	chr10	86775281	86776117	distal_100kb	18631	837	distal_context_peak
BMPR1A	18331	ENSG00000107779	BMPR1A	chr10	86756649	86756650	niche_circuit_module	shared_neurogenic_niche_state	NicheSignal	high	False	1	52868	chr10:86785250-86785753	chr10	86785250	86785753	distal_100kb	28600	504	distal_context_peak
BMPR1A	18331	ENSG00000107779	BMPR1A	chr10	86756649	86756650	niche_circuit_module	shared_neurogenic_niche_state	NicheSignal	high	False	1	52869	chr10:86785872-86786731	chr10	86785872	86786731	distal_100kb	29222	860	distal_context_peak
BMPR1A	18331	ENSG00000107779	BMPR1A	chr10	86756649	86756650	niche_circuit_module	shared_neurogenic_niche_state	NicheSignal	high	False	1	52870	chr10:86851372-86852214	chr10	86851372	86852214	distal_100kb	94722	843	distal_context_peak
C14ORF119	23945	ENSG00000179933	C14orf119	chr14	23095504	23095525	manuscript_candidate_tier	Tier 5 exploratory non-identical ortholog	ConstructionBalance	medium	False	1	74102	chr14:23006698-23007592	chr14	23006698	23007592	distal_100kb	87912	895	distal_context_peak
C14ORF119	23945	ENSG00000179933	C14orf119	chr14	23095504	23095525	manuscript_candidate_tier	Tier 5 exploratory non-identical ortholog	ConstructionBalance	medium	False	1	74103	chr14:23009785-23010670	chr14	23009785	23010670	distal_100kb	84834	886	distal_context_peak
C14ORF119	23945	ENSG00000179933	C14orf119	chr14	23095504	23095525	manuscript_candidate_tier	Tier 5 exploratory non-identical ortholog	ConstructionBalance	medium	False	1	74104	chr14:23020825-23021687	chr14	23020825	23021687	distal_100kb	73817	863	distal_context_peak
C14ORF119	23945	ENSG00000179933	C14orf119	chr14	23095504	23095525	manuscript_candidate_tier	Tier 5 exploratory non-identical ortholog	ConstructionBalance	medium	False	1	74105	chr14:23027461-23028302	chr14	23027461	23028302	distal_100kb	67202	842	distal_context_peak
C14ORF119	23945	ENSG00000179933	C14orf119	chr14	23095504	23095525	manuscript_candidate_tier	Tier 5 exploratory non-identical ortholog	ConstructionBalance	medium	False	1	74106	chr14:23034547-23035484	chr14	23034547	23035484	distal_100kb	60020	938	distal_context_peak
